yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,459244,38.9597594,34.9249653,-16.85099460447687,133.4130365630627
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Central Asia,Asia,17767,38.9597594,34.9249653,39.89317229901691,61.060280637304274
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,47682692,38.9597594,34.9249653,37.977378106878206,73.97804075806764
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,26978631,38.9597594,34.9249653,51.67568633314729,27.673469819741847
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Egypt,Egypt,24149040,38.9597594,34.9249653,,
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,5667428,38.9597594,34.9249653,17.925141963241547,-78.01492950057497
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,24841451,38.9597594,34.9249653,43.897683433510366,-100.08947125585888
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,79439406,38.9597594,34.9249653,59.36075159783851,25.01346951967388
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,6324665,38.9597594,34.9249653,10.528384761701911,103.08333472012376
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,123699,38.9597594,34.9249653,25.499703063807168,75.5024015339642
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,40815375,38.9597594,34.9249653,40.12399607988535,20.742583178432696
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,293699,38.9597594,34.9249653,6.06272746187266,22.727528470146083
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,191983829,38.9597594,34.9249653,47.92172048214207,7.866753258497997
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,458546040,38.9597594,34.9249653,,
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Algeria, Algeria,90640,38.9597594,34.9249653,,
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Azerbaijan, Azerbaijan,11138,38.9597594,34.9249653,,
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Iraq, Iraq,154972,38.9597594,34.9249653,,
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Israel, Israel,259796,38.9597594,34.9249653,,
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Jordan, Jordan,48885,38.9597594,34.9249653,,
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Lebanon, Lebanon,27378,38.9597594,34.9249653,,
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Morocco, Morocco,1855,38.9597594,34.9249653,,
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Pakistan, Pakistan,634822,38.9597594,34.9249653,,
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Saudi Arabia, Saudi Arabia,853259,38.9597594,34.9249653,,
2018,2018,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,United Arab Emirates, United Arab Emirates,106,38.9597594,34.9249653,,
