yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2001,2001,Export,Georgia,63,"Other made textile articles, sets, worn clothing etc",Australia and New Zealand,Oceania,4745
2001,2001,Export,Georgia,63,"Other made textile articles, sets, worn clothing etc",Central Asia,Asia,550
2001,2001,Export,Georgia,63,"Other made textile articles, sets, worn clothing etc",Eastern Asia,Asia,2437
2001,2001,Export,Georgia,63,"Other made textile articles, sets, worn clothing etc",Eastern Europe,Europe,97292
2001,2001,Export,Georgia,63,"Other made textile articles, sets, worn clothing etc",Latin America and the Caribbean,Americas,4355
2001,2001,Export,Georgia,63,"Other made textile articles, sets, worn clothing etc",Northern America,Americas,13835
2001,2001,Export,Georgia,63,"Other made textile articles, sets, worn clothing etc",Northern Europe,Europe,32979
2001,2001,Export,Georgia,63,"Other made textile articles, sets, worn clothing etc",South-eastern Asia,Asia,16741
2001,2001,Export,Georgia,63,"Other made textile articles, sets, worn clothing etc",Southern Europe,Europe,3798
2001,2001,Export,Georgia,63,"Other made textile articles, sets, worn clothing etc",Sub-Saharan Africa,Africa,18200
2001,2001,Export,Georgia,63,"Other made textile articles, sets, worn clothing etc",Western Asia,Asia,1941
2001,2001,Export,Georgia,63,"Other made textile articles, sets, worn clothing etc",Western Europe,Europe,4970
2001,2001,Export,Georgia,63,"Other made textile articles, sets, worn clothing etc",World,World,210282
