yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Re-Export,Oman,World,4.0,Dairy produce; birds eggs; natural honey;,1453628.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2007,2007.0,Re-Export,Oman,Iran,4.0,Dairy produce; birds eggs; natural honey;,6752.0,,21.0000287,57.0036901,32.6475314,54.5643516
2007,2007.0,Re-Export,Oman,Jordan,4.0,Dairy produce; birds eggs; natural honey;,79935.0,,21.0000287,57.0036901,31.1667049,36.941628
2007,2007.0,Re-Export,Oman,Somalia,4.0,Dairy produce; birds eggs; natural honey;,22804.0,,21.0000287,57.0036901,8.3676771,49.083416
2007,2007.0,Re-Export,Oman,United Arab Emirates,4.0,Dairy produce; birds eggs; natural honey;,1332895.0,,21.0000287,57.0036901,24.0002488,53.9994829
2007,2007.0,Re-Export,Oman,Turkey,4.0,Dairy produce; birds eggs; natural honey;,6042.0,,21.0000287,57.0036901,38.9597594,34.9249653
2007,2007.0,Re-Export,Oman,United Rep. of Tanzania,4.0,Dairy produce; birds eggs; natural honey;,5202.0,,21.0000287,57.0036901,,
