yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2009,2009,Export,Djibouti,54,Man-made filaments; strip and the like of man-made textile materials,Sub-Saharan Africa,Africa,77375,,,6.06272746187266,22.727528470146083
2009,2009,Export,Djibouti,54,Man-made filaments; strip and the like of man-made textile materials,World,World,100307,,,,
