,rtTitle,ptTitle,rgDesc,TradeValue
0,Armenia,Afghanistan,Export,220000.0
1,Armenia,Afghanistan,Import,16.0
2,Armenia,Algeria,Export,228347.0
3,Armenia,Algeria,Import,2514.0
4,Armenia,Azerbaijan,Export,3243987.0
5,Armenia,Azerbaijan,Import,478463.0
6,Armenia,Bahrain,Export,249.0
7,Armenia,Bahrain,Import,64543.0
8,Armenia,Comoros,Import,1855.0
9,Armenia,Cyprus,Export,659.0
10,Armenia,Cyprus,Import,1190601.0
11,Armenia,Djibouti,Export,180.0
12,Armenia,Georgia,Export,114028294.0
13,Armenia,Georgia,Import,66668791.0
14,Armenia,Georgia,Re-Export,23453078.0
15,Armenia,Georgia,Re-Import,1340000.0
16,Armenia,Iraq,Export,130691857.0
17,Armenia,Iraq,Import,1699088.0
18,Armenia,Iraq,Re-Export,55144.0
19,Armenia,Israel,Export,4798592.0
20,Armenia,Israel,Import,7819058.0
21,Armenia,Israel,Re-Export,885627.0
22,Armenia,Israel,Re-Import,260.0
23,Armenia,Jordan,Export,1975508.0
24,Armenia,Jordan,Import,121275.0
25,Armenia,Kuwait,Export,170181.0
26,Armenia,Kuwait,Import,40317.0
27,Armenia,Lebanon,Export,1548272.0
28,Armenia,Lebanon,Import,1238311.0
29,Armenia,Libya,Export,205589.0
30,Armenia,Malta,Export,7902.0
31,Armenia,Malta,Import,138797.0
32,Armenia,Mauritania,Import,5585.0
33,Armenia,Morocco,Import,2779142.0
34,Armenia,Oman,Export,37734.0
35,Armenia,Oman,Import,680828.0
36,Armenia,Pakistan,Export,50100.0
37,Armenia,Pakistan,Import,4327561.0
38,Armenia,Qatar,Export,3825.0
39,Armenia,Qatar,Import,316815.0
40,Armenia,Saudi Arabia,Export,1657329.0
41,Armenia,Saudi Arabia,Import,3417840.0
42,Armenia,Saudi Arabia,Re-Export,100.0
43,Armenia,State of Palestine,Import,127990.0
44,Armenia,Syria,Export,25433535.0
45,Armenia,Syria,Import,199509.0
46,Armenia,Syria,Re-Export,5015.0
47,Armenia,Turkey,Export,1394391.0
48,Armenia,Turkey,Import,136513957.0
49,Armenia,Turkey,Re-Export,108093.0
50,Armenia,Turkey,Re-Import,12616.0
51,Armenia,United Arab Emirates,Export,11079389.0
52,Armenia,United Arab Emirates,Import,43577861.0
53,Armenia,United Arab Emirates,Re-Export,5246496.0
54,Armenia,World,Export,1482667348.0
55,Armenia,World,Import,3256964791.0
56,Armenia,World,Re-Export,170412953.0
57,Armenia,World,Re-Import,2780785.0
58,Armenia,Yemen,Export,48273.0
59,Armenia,Yemen,Import,578.0
