rtTitle,Subregion,rgDesc,TradeValue
Malta,Afghanistan,Export,4409494
Malta,Afghanistan,Import,1543
Malta,Algeria,Export,5646698
Malta,Algeria,Import,53324270
Malta,Armenia,Export,12301
Malta,Armenia,Import,23998
Malta,Azerbaijan,Export,21010
Malta,Azerbaijan,Import,7070126
Malta,Bahrain,Export,1147480
Malta,Bahrain,Import,93369
Malta,Comoros,Export,6336
Malta,Cyprus,Export,622678
Malta,Cyprus,Import,36729425
Malta,Djibouti,Export,6717283
Malta,Djibouti,Import,269124
Malta,Georgia,Export,111916
Malta,Georgia,Import,23828
Malta,Iraq,Export,846852
Malta,Iraq,Import,2097
Malta,Israel,Export,3312056
Malta,Israel,Import,79271637
Malta,Jordan,Export,2256008
Malta,Jordan,Import,98133
Malta,Kuwait,Export,4835694
Malta,Kuwait,Import,15384
Malta,Lebanon,Export,6837359
Malta,Lebanon,Import,963370
Malta,Libya,Export,137236209
Malta,Libya,Import,12782091
Malta,Mauritania,Export,70801
Malta,Mauritania,Import,3209
Malta,Morocco,Export,5413192
Malta,Morocco,Import,12420752
Malta,Oman,Export,5399434
Malta,Oman,Import,222156
Malta,Pakistan,Export,490359
Malta,Pakistan,Import,3071834
Malta,Qatar,Export,4602468
Malta,Qatar,Import,860358
Malta,Saudi Arabia,Export,32584309
Malta,Saudi Arabia,Import,125814091
Malta,State of Palestine,Export,190238
Malta,United Arab Emirates,Export,30000809
Malta,United Arab Emirates,Import,8425573
Malta,World,Export,4037429412
Malta,World,Import,7152688228
Malta,Yemen,Export,3701773
