yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2000,2000,Export,Comoros,90,"Optical, photo, technical, medical, etc apparatus",Western Europe,Europe,490
2000,2000,Export,Comoros,90,"Optical, photo, technical, medical, etc apparatus",World,World,490
