rtTitle,Subregion,rgDesc,TradeValue
Syria,Afghanistan,Export,1795367
Syria,Afghanistan,Import,231906
Syria,Algeria,Export,495619747
Syria,Algeria,Import,59463023
Syria,Armenia,Export,392098
Syria,Azerbaijan,Export,1322279
Syria,Azerbaijan,Import,5434154
Syria,Bahrain,Export,18476095
Syria,Bahrain,Import,53389138
Syria,Cyprus,Export,9249926
Syria,Cyprus,Import,61224678
Syria,Djibouti,Export,2980426
Syria,Georgia,Export,3766761
Syria,Georgia,Import,86787
Syria,Iraq,Export,2517841843
Syria,Iraq,Import,416235098
Syria,Jordan,Export,441419696
Syria,Jordan,Import,132975358
Syria,Kuwait,Export,269141051
Syria,Kuwait,Import,59893016
Syria,Lebanon,Export,1113242682
Syria,Lebanon,Import,166861163
Syria,Libya,Export,119979111
Syria,Libya,Import,119603833
Syria,Malta,Export,15851131
Syria,Malta,Import,1442792260
Syria,Mauritania,Export,5054607
Syria,Mauritania,Import,173541
Syria,Morocco,Export,61333713
Syria,Morocco,Import,44343261
Syria,Oman,Export,34465457
Syria,Oman,Import,15223873
Syria,Pakistan,Export,7874316
Syria,Pakistan,Import,12529202
Syria,Qatar,Export,63809557
Syria,Qatar,Import,61283670
Syria,Saudi Arabia,Export,1027585643
Syria,Saudi Arabia,Import,664862097
Syria,United Arab Emirates,Export,183154099
Syria,United Arab Emirates,Import,322385570
Syria,Yemen,Export,142693089
Syria,Yemen,Import,5027712
