yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Export,State of Palestine,World,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,371930.0,,31.46242095,34.262716572130714,-36.8535712,174.7456809
2007,2007.0,Export,State of Palestine,Algeria,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,1620.0,,31.46242095,34.262716572130714,28.0000272,2.9999825
2007,2007.0,Export,State of Palestine,Israel,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,306230.0,,31.46242095,34.262716572130714,30.8124247,34.8594762
2007,2007.0,Export,State of Palestine,Japan,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,11950.0,,31.46242095,34.262716572130714,36.5748441,139.2394179
2007,2007.0,Export,State of Palestine,Jordan,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,17230.0,,31.46242095,34.262716572130714,31.1667049,36.941628
2007,2007.0,Export,State of Palestine,Qatar,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,13960.0,,31.46242095,34.262716572130714,25.3336984,51.2295295
2007,2007.0,Export,State of Palestine,Syria,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,800.0,,31.46242095,34.262716572130714,34.6401861,39.0494106
2007,2007.0,Export,State of Palestine,Turkey,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,20140.0,,31.46242095,34.262716572130714,38.9597594,34.9249653
