yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2016,2016,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,31622,38.9597594,34.9249653,-16.85099460447687,133.4130365630627
2016,2016,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Cyprus, Cyprus,1351866,38.9597594,34.9249653,,
2016,2016,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Djibouti, Djibouti,634,38.9597594,34.9249653,,
2016,2016,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Georgia, Georgia,5355800,38.9597594,34.9249653,,
2016,2016,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Iraq, Iraq,11370541,38.9597594,34.9249653,,
2016,2016,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Israel, Israel,2310992,38.9597594,34.9249653,,
2016,2016,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Jordan, Jordan,1269641,38.9597594,34.9249653,,
2016,2016,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Kuwait, Kuwait,213537,38.9597594,34.9249653,,
2016,2016,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Lebanon, Lebanon,2581317,38.9597594,34.9249653,,
2016,2016,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Libya, Libya,1364811,38.9597594,34.9249653,,
2016,2016,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Malta, Malta,42393,38.9597594,34.9249653,,
2016,2016,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Mauritania, Mauritania,20902,38.9597594,34.9249653,,
2016,2016,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Morocco, Morocco,981443,38.9597594,34.9249653,,
2016,2016,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Oman, Oman,229454,38.9597594,34.9249653,,
2016,2016,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Pakistan, Pakistan,3620994,38.9597594,34.9249653,,
2016,2016,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Qatar, Qatar,84580,38.9597594,34.9249653,,
2016,2016,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Saudi Arabia, Saudi Arabia,3330736,38.9597594,34.9249653,,
2016,2016,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,State of Palestine, State of Palestine,96337,38.9597594,34.9249653,,
2016,2016,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,United Arab Emirates, United Arab Emirates,927076,38.9597594,34.9249653,,
2016,2016,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Yemen, Yemen,141522,38.9597594,34.9249653,,
