yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2004,2004.0,Re-Export,Saudi Arabia,World,11.0,Products of the milling industry; malt; starches; inulin,1049335.0,,25.6242618,42.3528328,-36.8535712,174.7456809
2004,2004.0,Re-Export,Saudi Arabia,Germany,11.0,Products of the milling industry; malt; starches; inulin,66133.0,,25.6242618,42.3528328,51.1638175,10.4478313
2004,2004.0,Re-Export,Saudi Arabia,Jordan,11.0,Products of the milling industry; malt; starches; inulin,29600.0,,25.6242618,42.3528328,31.1667049,36.941628
2004,2004.0,Re-Export,Saudi Arabia,Kuwait,11.0,Products of the milling industry; malt; starches; inulin,28000.0,,25.6242618,42.3528328,29.2733964,47.4979476
2004,2004.0,Re-Export,Saudi Arabia,Libya,11.0,Products of the milling industry; malt; starches; inulin,42133.0,,25.6242618,42.3528328,26.8234472,18.1236723
2004,2004.0,Re-Export,Saudi Arabia,Yemen,11.0,Products of the milling industry; malt; starches; inulin,883468.0,,25.6242618,42.3528328,16.3471243,47.8915271
