yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Re-Export,Cyprus,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,34372.0,,34.9823018,33.1451285,-36.8535712,174.7456809
2013,2013.0,Re-Export,Cyprus,Ethiopia,35.0,Albuminoidal substances; modified starches; glues; enzymes,946.0,,34.9823018,33.1451285,10.2116702,38.6521203
2013,2013.0,Re-Export,Cyprus,Greece,35.0,Albuminoidal substances; modified starches; glues; enzymes,3912.0,,34.9823018,33.1451285,38.9953683,21.9877132
2013,2013.0,Re-Export,Cyprus,Israel,35.0,Albuminoidal substances; modified starches; glues; enzymes,20788.0,,34.9823018,33.1451285,30.8124247,34.8594762
2013,2013.0,Re-Export,Cyprus,Libya,35.0,Albuminoidal substances; modified starches; glues; enzymes,8726.0,,34.9823018,33.1451285,26.8234472,18.1236723
