yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2011,2011,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,927,40.7696272,44.6736646,51.67568633314729,27.673469819741847
2011,2011,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,374,40.7696272,44.6736646,59.36075159783851,25.01346951967388
2011,2011,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,4915,40.7696272,44.6736646,25.499703063807168,75.5024015339642
2011,2011,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,1275,40.7696272,44.6736646,47.92172048214207,7.866753258497997
2011,2011,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,163786,40.7696272,44.6736646,,
