yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2012,2012,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,4909073,25.62,42.35,-16.85099460447687,133.4130365630627
2012,2012,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,14073617,25.62,42.35,37.977378106878206,73.97804075806764
2012,2012,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,201333,25.62,42.35,51.67568633314729,27.673469819741847
2012,2012,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Egypt,Egypt,5749607,25.62,42.35,,
2012,2012,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,5609874,25.62,42.35,17.925141963241547,-78.01492950057497
2012,2012,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,43470721,25.62,42.35,43.897683433510366,-100.08947125585888
2012,2012,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,21780028,25.62,42.35,59.36075159783851,25.01346951967388
2012,2012,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,11109080,25.62,42.35,10.528384761701911,103.08333472012376
2012,2012,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,9121345,25.62,42.35,40.12399607988535,20.742583178432696
2012,2012,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Tunisia,Tunisia,1123468,25.62,42.35,,
2012,2012,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,4562139,25.62,42.35,26.42921218083572,52.86847103284948
2012,2012,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,32100040,25.62,42.35,47.92172048214207,7.866753258497997
2012,2012,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,171184481,25.62,42.35,,
2012,2012,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Jordan, Jordan,3361338,25.62,42.35,,
2012,2012,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Lebanon, Lebanon,28800,25.62,42.35,,
2012,2012,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Pakistan, Pakistan,279734,25.62,42.35,,
2012,2012,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,United Arab Emirates, United Arab Emirates,5464007,25.62,42.35,,
