yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2019,2019.0,Export,Malta,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",7696174.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2019,2019.0,Export,Malta,"China, Hong Kong SAR",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1029.0,,35.8885993,14.4476911,22.350627,114.1849161
2019,2019.0,Export,Malta,Hungary,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",126850.0,,35.8885993,14.4476911,47.1817585,19.5060937
2019,2019.0,Export,Malta,Indonesia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",559.0,,35.8885993,14.4476911,-2.4833826,117.8902853
2019,2019.0,Export,Malta,Israel,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",638.0,,35.8885993,14.4476911,30.8124247,34.8594762
2019,2019.0,Export,Malta,Italy,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",350185.0,,35.8885993,14.4476911,42.6384261,12.674297
2019,2019.0,Export,Malta,Japan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",76.0,,35.8885993,14.4476911,36.5748441,139.2394179
2019,2019.0,Export,Malta,Jordan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4237.0,,35.8885993,14.4476911,31.1667049,36.941628
2019,2019.0,Export,Malta,Rep. of Korea,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",39.0,,35.8885993,14.4476911,,
2019,2019.0,Export,Malta,Libya,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",162935.0,,35.8885993,14.4476911,26.8234472,18.1236723
2019,2019.0,Export,Malta,Malaysia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",268.0,,35.8885993,14.4476911,4.5693754,102.2656823
2019,2019.0,Export,Malta,Mali,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",520.0,,35.8885993,14.4476911,16.3700359,-2.2900239
2019,2019.0,Export,Malta,Mauritania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",16240.0,,35.8885993,14.4476911,20.2540382,-9.2399263
2019,2019.0,Export,Malta,Mauritius,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",7090.0,,35.8885993,14.4476911,-20.2759451,57.5703566
2019,2019.0,Export,Malta,Morocco,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",860.0,,35.8885993,14.4476911,31.1728205,-7.3362482
2019,2019.0,Export,Malta,Nepal,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",119.0,,35.8885993,14.4476911,28.1083929,84.0917139
2019,2019.0,Export,Malta,Netherlands,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2414.0,,35.8885993,14.4476911,52.2434979,5.6343227
2019,2019.0,Export,Malta,Niger,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",397.0,,35.8885993,14.4476911,17.7356214,9.3238432
2019,2019.0,Export,Malta,Norway,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",59455.0,,35.8885993,14.4476911,60.5000209,9.0999715
2019,2019.0,Export,Malta,Panama,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",223.0,,35.8885993,14.4476911,8.559559,-81.1308434
2019,2019.0,Export,Malta,Peru,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1118.0,,35.8885993,14.4476911,-6.8699697,-75.0458515
2019,2019.0,Export,Malta,Philippines,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",5231.0,,35.8885993,14.4476911,12.7503486,122.7312101
2019,2019.0,Export,Malta,Poland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",616.0,,35.8885993,14.4476911,52.215933,19.134422
2019,2019.0,Export,Malta,Qatar,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",41821.0,,35.8885993,14.4476911,25.3336984,51.2295295
2019,2019.0,Export,Malta,Russian Federation,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1678.0,,35.8885993,14.4476911,64.6863136,97.7453061
2019,2019.0,Export,Malta,Seychelles,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",99.0,,35.8885993,14.4476911,-4.6574977,55.4540146
2019,2019.0,Export,Malta,India,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",34.0,,35.8885993,14.4476911,22.3511148,78.6677428
2019,2019.0,Export,Malta,Spain,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",7212.0,,35.8885993,14.4476911,39.3260685,-4.8379791
2019,2019.0,Export,Malta,Sweden,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1498.0,,35.8885993,14.4476911,59.6749712,14.5208584
2019,2019.0,Export,Malta,Switzerland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",119851.0,,35.8885993,14.4476911,46.7985624,8.2319736
2019,2019.0,Export,Malta,Thailand,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1860.0,,35.8885993,14.4476911,14.8971921,100.83273
2019,2019.0,Export,Malta,United Arab Emirates,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",171278.0,,35.8885993,14.4476911,24.0002488,53.9994829
2019,2019.0,Export,Malta,Turkey,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",16693.0,,35.8885993,14.4476911,38.9597594,34.9249653
2019,2019.0,Export,Malta,Uganda,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",13365.0,,35.8885993,14.4476911,1.5333554,32.2166578
2019,2019.0,Export,Malta,North Macedonia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",829.0,,35.8885993,14.4476911,41.6171214,21.7168387
2019,2019.0,Export,Malta,Egypt,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2301.0,,35.8885993,14.4476911,26.2540493,29.2675469
2019,2019.0,Export,Malta,United Kingdom,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",425.0,,35.8885993,14.4476911,54.7023545,-3.2765753
2019,2019.0,Export,Malta,Bunkers,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",433047.0,,35.8885993,14.4476911,42.18544695,-71.13717580263157
2019,2019.0,Export,Malta,USA,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",25034.0,,35.8885993,14.4476911,39.7837304,-100.445882
2019,2019.0,Export,Malta,"Areas, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",5651887.0,,35.8885993,14.4476911,,
