yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2016,2016,Export,Oman,World,20,"Preparations of vegetables, fruit, nuts or other parts of plants",45137439,,,-36.8535712,174.7456809
2016,2016,Export,Oman,Bahrain,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1338468,,,26.1551249,50.5344606
2016,2016,Export,Oman,China,20,"Preparations of vegetables, fruit, nuts or other parts of plants",58244,,,35.000074,104.999927
2016,2016,Export,Oman,Comoros,20,"Preparations of vegetables, fruit, nuts or other parts of plants",336806,,,-12.2045176,44.2832964
2016,2016,Export,Oman,Djibouti,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1223651,,,11.8145966,42.8453061
2016,2016,Export,Oman,Greece,20,"Preparations of vegetables, fruit, nuts or other parts of plants",421,,,38.9953683,21.9877132
2016,2016,Export,Oman,Iran,20,"Preparations of vegetables, fruit, nuts or other parts of plants",5373487,,,32.6475314,54.5643516
2016,2016,Export,Oman,Iraq,20,"Preparations of vegetables, fruit, nuts or other parts of plants",65708,,,33.0955793,44.1749775
2016,2016,Export,Oman,Italy,20,"Preparations of vegetables, fruit, nuts or other parts of plants",143,,,42.6384261,12.674297
2016,2016,Export,Oman,Japan,20,"Preparations of vegetables, fruit, nuts or other parts of plants",751,,,36.5748441,139.2394179
2016,2016,Export,Oman,Jordan,20,"Preparations of vegetables, fruit, nuts or other parts of plants",8821,,,31.1667049,36.941628
2016,2016,Export,Oman,Kenya,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1560,,,1.4419683,38.4313975
2016,2016,Export,Oman,Rep. of Korea,20,"Preparations of vegetables, fruit, nuts or other parts of plants",16889,,,,
2016,2016,Export,Oman,Kuwait,20,"Preparations of vegetables, fruit, nuts or other parts of plants",703456,,,29.2733964,47.4979476
2016,2016,Export,Oman,Lebanon,20,"Preparations of vegetables, fruit, nuts or other parts of plants",130,,,33.8750629,35.843409
2016,2016,Export,Oman,Maldives,20,"Preparations of vegetables, fruit, nuts or other parts of plants",93097,,,3.7203503,73.2244152
2016,2016,Export,Oman,Mauritius,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1048,,,-20.2759451,57.5703566
2016,2016,Export,Oman,Qatar,20,"Preparations of vegetables, fruit, nuts or other parts of plants",466436,,,25.3336984,51.2295295
2016,2016,Export,Oman,Saudi Arabia,20,"Preparations of vegetables, fruit, nuts or other parts of plants",721672,,,25.6242618,42.3528328
2016,2016,Export,Oman,India,20,"Preparations of vegetables, fruit, nuts or other parts of plants",72416,,,22.3511148,78.6677428
2016,2016,Export,Oman,Somalia,20,"Preparations of vegetables, fruit, nuts or other parts of plants",14039327,,,8.3676771,49.083416
2016,2016,Export,Oman,Sudan,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1182270,,,14.5844444,29.4917691
2016,2016,Export,Oman,United Arab Emirates,20,"Preparations of vegetables, fruit, nuts or other parts of plants",4429794,,,24.0002488,53.9994829
2016,2016,Export,Oman,United Rep. of Tanzania,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1363549,,,,
2016,2016,Export,Oman,"Areas, nes",20,"Preparations of vegetables, fruit, nuts or other parts of plants",13639286,,,,
2017,2017,Export,Oman,World,20,"Preparations of vegetables, fruit, nuts or other parts of plants",39989975,,,-36.8535712,174.7456809
2017,2017,Export,Oman,Australia,20,"Preparations of vegetables, fruit, nuts or other parts of plants",600,,,-24.7761086,134.755
2017,2017,Export,Oman,Bahrain,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1397087,,,26.1551249,50.5344606
2017,2017,Export,Oman,Chile,20,"Preparations of vegetables, fruit, nuts or other parts of plants",502905,,,-31.7613365,-71.3187697
2017,2017,Export,Oman,Comoros,20,"Preparations of vegetables, fruit, nuts or other parts of plants",572299,,,-12.2045176,44.2832964
