yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2005,2005.0,Import,Morocco,World,36.0,Explosives; pyrotechnic products; matches,3316929.0,,31.1728205,-7.3362482,-36.8535712,174.7456809
2005,2005.0,Import,Morocco,Austria,36.0,Explosives; pyrotechnic products; matches,4000.0,,31.1728205,-7.3362482,47.59397,14.12456
2005,2005.0,Import,Morocco,Czechia,36.0,Explosives; pyrotechnic products; matches,47552.0,,31.1728205,-7.3362482,49.7439047,15.3381061
2005,2005.0,Import,Morocco,France,36.0,Explosives; pyrotechnic products; matches,2173747.0,,31.1728205,-7.3362482,46.603354,1.8883335
2005,2005.0,Import,Morocco,Germany,36.0,Explosives; pyrotechnic products; matches,87655.0,,31.1728205,-7.3362482,51.1638175,10.4478313
2005,2005.0,Import,Morocco,Portugal,36.0,Explosives; pyrotechnic products; matches,112301.0,,31.1728205,-7.3362482,39.6621648,-8.1353519
2005,2005.0,Import,Morocco,Spain,36.0,Explosives; pyrotechnic products; matches,650759.0,,31.1728205,-7.3362482,39.3260685,-4.8379791
2005,2005.0,Import,Morocco,United Arab Emirates,36.0,Explosives; pyrotechnic products; matches,3103.0,,31.1728205,-7.3362482,24.0002488,53.9994829
2005,2005.0,Import,Morocco,United Kingdom,36.0,Explosives; pyrotechnic products; matches,200773.0,,31.1728205,-7.3362482,54.7023545,-3.2765753
2005,2005.0,Import,Morocco,USA,36.0,Explosives; pyrotechnic products; matches,37038.0,,31.1728205,-7.3362482,39.7837304,-100.445882
