yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
2004.0,2004.0,Export,Jordan,1.0,Live animals,World,World,16147152.0,31.1667049,36.941628,,,12004Jordan,World,World,65807823.0
2004.0,2004.0,Export,Jordan,4.0,Dairy produce; birds eggs; natural honey;,World,World,25271313.0,31.1667049,36.941628,,,42004Jordan,World,World,96244077.0
2004.0,2004.0,Export,Jordan,5.0,"Products of animal origin, not elsewhere specified",World,World,188887.0,31.1667049,36.941628,,,52004Jordan,World,World,308872.0
2004.0,2004.0,Export,Jordan,6.0,Live trees and other plants;,World,World,1577611.0,31.1667049,36.941628,,,62004Jordan,World,World,3314905.0
2004.0,2004.0,Export,Jordan,7.0,Edible vegetables and certain roots and tubers,World,World,176834350.0,31.1667049,36.941628,,,72004Jordan,World,World,40191705.0
2004.0,2004.0,Export,Jordan,8.0,Edible fruit and nuts; peel of citrus fruit or melons,World,World,20690063.0,31.1667049,36.941628,,,82004Jordan,World,World,55300743.0
2004.0,2004.0,Export,Jordan,9.0,"Coffee, tea, matΦ and spices",World,World,2233141.0,31.1667049,36.941628,,,92004Jordan,World,World,33121745.0
2004.0,2004.0,Export,Jordan,10.0,Cereals,World,World,329285.0,31.1667049,36.941628,,,102004Jordan,World,World,370396561.0
2004.0,2004.0,Export,Jordan,11.0,Products of the milling industry; malt; starches; inulin,World,World,2094136.0,31.1667049,36.941628,,,112004Jordan,World,World,11382297.0
2004.0,2004.0,Export,Jordan,12.0,Oil seeds and oleaginous fruits,World,World,3166769.0,31.1667049,36.941628,,,122004Jordan,World,World,34560686.0
2004.0,2004.0,Export,Jordan,13.0,"Lac; gums, resins and other vegetable saps and extracts",World,World,62950.0,31.1667049,36.941628,,,132004Jordan,World,World,663125.0
2004.0,2004.0,Export,Jordan,14.0,Vegetable plaiting materials; vegetable products nes,World,World,8257.0,31.1667049,36.941628,,,142004Jordan,World,World,643400.0
2004.0,2004.0,Export,Jordan,16.0,"Preparations of meat, of fish or of crustaceans",World,World,9904697.0,31.1667049,36.941628,,,162004Jordan,World,World,23927553.0
2004.0,2004.0,Export,Jordan,17.0,Sugars and sugar confectionery,World,World,3700338.0,31.1667049,36.941628,,,172004Jordan,World,World,71051761.0
2004.0,2004.0,Export,Jordan,18.0,Cocoa and cocoa preparations,World,World,2911922.0,31.1667049,36.941628,,,182004Jordan,World,World,15759155.0
2004.0,2004.0,Export,Jordan,19.0,"Preparations of cereals, flour, starch or milk; bakers' wares",World,World,8899384.0,31.1667049,36.941628,,,192004Jordan,World,World,26048256.0
2004.0,2004.0,Export,Jordan,20.0,"Preparations of vegetables, fruit or nuts",World,World,6400528.0,31.1667049,36.941628,,,202004Jordan,World,World,18422369.0
2004.0,2004.0,Export,Jordan,21.0,Miscellaneous edible preparations,World,World,17595606.0,31.1667049,36.941628,,,212004Jordan,World,World,58512673.0
2004.0,2004.0,Export,Jordan,22.0,"Beverages, spirits and vinegar",World,World,27173674.0,31.1667049,36.941628,,,222004Jordan,World,World,40734662.0
