yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2011,2011.0,Export,Qatar,World,81.0,Other base metals; cermets; articles thereof,371352.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2011,2011.0,Export,Qatar,Bahrain,81.0,Other base metals; cermets; articles thereof,138888.0,,25.3336984,51.2295295,26.1551249,50.5344606
2011,2011.0,Export,Qatar,Germany,81.0,Other base metals; cermets; articles thereof,155434.0,,25.3336984,51.2295295,51.1638175,10.4478313
2011,2011.0,Export,Qatar,Oman,81.0,Other base metals; cermets; articles thereof,42647.0,,25.3336984,51.2295295,21.0000287,57.0036901
2011,2011.0,Export,Qatar,United Arab Emirates,81.0,Other base metals; cermets; articles thereof,34383.0,,25.3336984,51.2295295,24.0002488,53.9994829
