yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2010,2010,Export,Kuwait,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Eastern Asia,Asia,14397,29.2733964,47.4979476,37.977378106878206,73.97804075806764
2010,2010,Export,Kuwait,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Southern Asia,Asia,25356,29.2733964,47.4979476,25.499703063807168,75.5024015339642
2010,2010,Export,Kuwait,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Western Asia,Asia,6982,29.2733964,47.4979476,26.42921218083572,52.86847103284948
2010,2010,Export,Kuwait,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,World,World,243113,29.2733964,47.4979476,,
2010,2010,Export,Kuwait,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Bahrain, Bahrain,14439,29.2733964,47.4979476,,
2010,2010,Export,Kuwait,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Jordan, Jordan,13259,29.2733964,47.4979476,,
2010,2010,Export,Kuwait,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Lebanon, Lebanon,65057,29.2733964,47.4979476,,
2010,2010,Export,Kuwait,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Qatar, Qatar,196,29.2733964,47.4979476,,
2010,2010,Export,Kuwait,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Saudi Arabia, Saudi Arabia,97075,29.2733964,47.4979476,,
2010,2010,Export,Kuwait,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,United Arab Emirates, United Arab Emirates,6350,29.2733964,47.4979476,,
