yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2002,2002,Import,Jordan,59,"Impregnated, coated, covered or laminated textile fabrics",Eastern Asia,Asia,710409
2002,2002,Import,Jordan,59,"Impregnated, coated, covered or laminated textile fabrics",Eastern Europe,Europe,21062
2002,2002,Import,Jordan,59,"Impregnated, coated, covered or laminated textile fabrics",Northern Africa,Africa,2391
2002,2002,Import,Jordan,59,"Impregnated, coated, covered or laminated textile fabrics",Northern America,Americas,115824
2002,2002,Import,Jordan,59,"Impregnated, coated, covered or laminated textile fabrics",Northern Europe,Europe,280111
2002,2002,Import,Jordan,59,"Impregnated, coated, covered or laminated textile fabrics",South-eastern Asia,Asia,207539
2002,2002,Import,Jordan,59,"Impregnated, coated, covered or laminated textile fabrics",Southern Europe,Europe,457208
2002,2002,Import,Jordan,59,"Impregnated, coated, covered or laminated textile fabrics",Sub-Saharan Africa,Africa,8925
2002,2002,Import,Jordan,59,"Impregnated, coated, covered or laminated textile fabrics",Western Asia,Asia,222171
2002,2002,Import,Jordan,59,"Impregnated, coated, covered or laminated textile fabrics",Western Europe,Europe,589995
2002,2002,Import,Jordan,59,"Impregnated, coated, covered or laminated textile fabrics",World,World,3643134
