yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
2007.0,2007.0,Export,Yemen,1.0,Live animals,World,World,146082.0,16.3471243,47.8915271,,,12007Yemen,World,World,96174499.0
2007.0,2007.0,Export,Yemen,2.0,Meat and edible meat offal,World,World,266721.0,16.3471243,47.8915271,,,22007Yemen,World,World,137068455.0
2007.0,2007.0,Export,Yemen,3.0,"Fish and crustaceans, molluscs and other aquatic invertebrates",World,World,155741823.0,16.3471243,47.8915271,,,32007Yemen,World,World,2418199.0
2007.0,2007.0,Export,Yemen,4.0,Dairy produce; birds eggs; natural honey;,World,World,20728925.0,16.3471243,47.8915271,,,42007Yemen,World,World,211673885.0
2007.0,2007.0,Export,Yemen,5.0,"Products of animal origin, not elsewhere specified",World,World,738242.0,16.3471243,47.8915271,,,52007Yemen,World,World,3563.0
2007.0,2007.0,Export,Yemen,6.0,Live trees and other plants;,World,World,222028.0,16.3471243,47.8915271,,,62007Yemen,World,World,147119.0
2007.0,2007.0,Export,Yemen,7.0,Edible vegetables and certain roots and tubers,World,World,11635723.0,16.3471243,47.8915271,,,72007Yemen,World,World,24344451.0
2007.0,2007.0,Export,Yemen,8.0,Edible fruit and nuts; peel of citrus fruit or melons,World,World,25624112.0,16.3471243,47.8915271,,,82007Yemen,World,World,21964053.0
2007.0,2007.0,Export,Yemen,9.0,"Coffee, tea, matΦ and spices",World,World,20568323.0,16.3471243,47.8915271,,,92007Yemen,World,World,29528311.0
2007.0,2007.0,Export,Yemen,10.0,Cereals,World,World,3637615.0,16.3471243,47.8915271,,,102007Yemen,World,World,903124098.0
2007.0,2007.0,Export,Yemen,11.0,Products of the milling industry; malt; starches; inulin,World,World,1331600.0,16.3471243,47.8915271,,,112007Yemen,World,World,16491540.0
2007.0,2007.0,Export,Yemen,12.0,Oil seeds and oleaginous fruits,World,World,1006291.0,16.3471243,47.8915271,,,122007Yemen,World,World,20330712.0
2007.0,2007.0,Export,Yemen,13.0,"Lac; gums, resins and other vegetable saps and extracts",World,World,170744.0,16.3471243,47.8915271,,,132007Yemen,World,World,717397.0
2007.0,2007.0,Export,Yemen,14.0,Vegetable plaiting materials; vegetable products nes,World,World,1878564.0,16.3471243,47.8915271,,,142007Yemen,World,World,254370.0
2007.0,2007.0,Export,Yemen,15.0,Animal or vegetable fats and oils,World,World,7547154.0,16.3471243,47.8915271,,,152007Yemen,World,World,133211648.0
2007.0,2007.0,Export,Yemen,16.0,"Preparations of meat, of fish or of crustaceans",World,World,6756115.0,16.3471243,47.8915271,,,162007Yemen,World,World,7465463.0
2007.0,2007.0,Export,Yemen,17.0,Sugars and sugar confectionery,World,World,3512772.0,16.3471243,47.8915271,,,172007Yemen,World,World,223918172.0
2007.0,2007.0,Export,Yemen,18.0,Cocoa and cocoa preparations,World,World,47270.0,16.3471243,47.8915271,,,182007Yemen,World,World,11968762.0
2007.0,2007.0,Export,Yemen,19.0,"Preparations of cereals, flour, starch or milk; bakers' wares",World,World,7493113.0,16.3471243,47.8915271,,,192007Yemen,World,World,46398485.0
2007.0,2007.0,Export,Yemen,20.0,"Preparations of vegetables, fruit or nuts",World,World,23025528.0,16.3471243,47.8915271,,,202007Yemen,World,World,78621533.0
2007.0,2007.0,Export,Yemen,21.0,Miscellaneous edible preparations,World,World,878009.0,16.3471243,47.8915271,,,212007Yemen,World,World,35948481.0
2007.0,2007.0,Export,Yemen,22.0,"Beverages, spirits and vinegar",World,World,1466393.0,16.3471243,47.8915271,,,222007Yemen,World,World,38653692.0
2007.0,2007.0,Export,Yemen,23.0,Residues and waste from the food industries,World,World,15114778.0,16.3471243,47.8915271,,,232007Yemen,World,World,43109576.0
2007.0,2007.0,Export,Yemen,24.0,Tobacco and manufactured tobacco substitutes,World,World,26711904.0,16.3471243,47.8915271,,,242007Yemen,World,World,49162936.0
