yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2016,2016,Re-Export,Jordan,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,26300,31.1667049,36.941628,37.977378106878206,73.97804075806764
2016,2016,Re-Export,Jordan,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,92113,31.1667049,36.941628,26.42921218083572,52.86847103284948
2016,2016,Re-Export,Jordan,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,39903,31.1667049,36.941628,47.92172048214207,7.866753258497997
2016,2016,Re-Export,Jordan,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,938451,31.1667049,36.941628,,
2016,2016,Re-Export,Jordan,35,Albuminoidal substances; modified starches; glues; enzymes, Iraq, Iraq,2996,31.1667049,36.941628,,
2016,2016,Re-Export,Jordan,35,Albuminoidal substances; modified starches; glues; enzymes, Lebanon, Lebanon,55732,31.1667049,36.941628,,
2016,2016,Re-Export,Jordan,35,Albuminoidal substances; modified starches; glues; enzymes, Saudi Arabia, Saudi Arabia,182044,31.1667049,36.941628,,
2016,2016,Re-Export,Jordan,35,Albuminoidal substances; modified starches; glues; enzymes, State of Palestine, State of Palestine,1117,31.1667049,36.941628,,
2016,2016,Re-Export,Jordan,35,Albuminoidal substances; modified starches; glues; enzymes, United Arab Emirates, United Arab Emirates,9070,31.1667049,36.941628,,
2016,2016,Re-Export,Jordan,35,Albuminoidal substances; modified starches; glues; enzymes, Yemen, Yemen,20901,31.1667049,36.941628,,
