yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2007,2007,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,77921,35.8885993,14.4476911,37.977378106878206,73.97804075806764
2007,2007,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,109586,35.8885993,14.4476911,43.897683433510366,-100.08947125585888
2007,2007,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,95292,35.8885993,14.4476911,59.36075159783851,25.01346951967388
2007,2007,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,147108,35.8885993,14.4476911,40.12399607988535,20.742583178432696
2007,2007,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,132959,35.8885993,14.4476911,47.92172048214207,7.866753258497997
2007,2007,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,578364,35.8885993,14.4476911,,
