yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
1992,1992,Import,Algeria,91,Clocks and watches and parts thereof,Eastern Asia,Asia,774680
1992,1992,Import,Algeria,91,Clocks and watches and parts thereof,Eastern Europe,Europe,351551
1992,1992,Import,Algeria,91,Clocks and watches and parts thereof,Micronesia,Oceania,2639
1992,1992,Import,Algeria,91,Clocks and watches and parts thereof,Northern Africa,Africa,63896
1992,1992,Import,Algeria,91,Clocks and watches and parts thereof,Northern America,Americas,160825
1992,1992,Import,Algeria,91,Clocks and watches and parts thereof,Northern Europe,Europe,11720
1992,1992,Import,Algeria,91,Clocks and watches and parts thereof,South-eastern Asia,Asia,8055
1992,1992,Import,Algeria,91,Clocks and watches and parts thereof,Southern Europe,Europe,256465
1992,1992,Import,Algeria,91,Clocks and watches and parts thereof,Western Asia,Asia,12679
1992,1992,Import,Algeria,91,Clocks and watches and parts thereof,Western Europe,Europe,593215
1992,1992,Import,Algeria,91,Clocks and watches and parts thereof,World,World,2364697
