rtTitle,Subregion,rgDesc,TradeValue
Jordan,Afghanistan,Export,23705
Jordan,Afghanistan,Import,628344
Jordan,Algeria,Export,44452491
Jordan,Algeria,Import,74799
Jordan,Algeria,Re-Export,174820
Jordan,Armenia,Export,3114
Jordan,Armenia,Re-Export,1664
Jordan,Azerbaijan,Export,74714
Jordan,Azerbaijan,Import,1975
Jordan,Azerbaijan,Re-Export,74714
Jordan,Bahrain,Export,19210725
Jordan,Bahrain,Import,10434038
Jordan,Bahrain,Re-Export,437957
Jordan,Cyprus,Export,764438
Jordan,Cyprus,Import,6892834
Jordan,Cyprus,Re-Export,196735
Jordan,Djibouti,Export,695564
Jordan,Djibouti,Re-Export,81728
Jordan,Georgia,Export,120013
Jordan,Georgia,Re-Export,2781
Jordan,Iraq,Export,533677734
Jordan,Iraq,Import,750960318
Jordan,Iraq,Re-Export,163610562
Jordan,Israel,Export,133527925
Jordan,Israel,Import,125333167
Jordan,Israel,Re-Export,13522578
Jordan,Kuwait,Export,36140412
Jordan,Kuwait,Import,17409539
Jordan,Kuwait,Re-Export,1373793
Jordan,Lebanon,Export,53027447
Jordan,Lebanon,Import,42673361
Jordan,Lebanon,Re-Export,4508521
Jordan,Libya,Export,22561981
Jordan,Libya,Import,3406533
Jordan,Libya,Re-Export,774542
Jordan,Malta,Export,191787
Jordan,Malta,Import,353830
Jordan,Malta,Re-Export,53749
Jordan,Mauritania,Export,152432
Jordan,Mauritania,Import,64200
Jordan,Mauritania,Re-Export,8979
Jordan,Morocco,Export,2386915
Jordan,Morocco,Import,11178209
Jordan,Morocco,Re-Export,165473
Jordan,Oman,Export,15184198
Jordan,Oman,Import,8339838
Jordan,Oman,Re-Export,589758
Jordan,Pakistan,Export,31330044
Jordan,Pakistan,Import,13477249
Jordan,Pakistan,Re-Export,502217
Jordan,Qatar,Export,28107034
Jordan,Qatar,Import,11641625
Jordan,Qatar,Re-Export,2099078
Jordan,Saudi Arabia,Export,155251304
Jordan,Saudi Arabia,Import,139595878
Jordan,Saudi Arabia,Re-Export,7897344
Jordan,State of Palestine,Export,20342164
Jordan,State of Palestine,Import,10263009
Jordan,State of Palestine,Re-Export,3766673
Jordan,United Arab Emirates,Export,95625740
Jordan,United Arab Emirates,Import,74334142
Jordan,United Arab Emirates,Re-Export,16059941
Jordan,Yemen,Export,18475376
Jordan,Yemen,Import,1893437
Jordan,Yemen,Re-Export,1155553
