yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2014,2014,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,22755,35.8885993,14.4476911,37.977378106878206,73.97804075806764
2014,2014,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,13692,35.8885993,14.4476911,43.897683433510366,-100.08947125585888
2014,2014,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,90048,35.8885993,14.4476911,59.36075159783851,25.01346951967388
2014,2014,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,341165,35.8885993,14.4476911,40.12399607988535,20.742583178432696
2014,2014,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Asia,Asia,859,35.8885993,14.4476911,26.42921218083572,52.86847103284948
2014,2014,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,47157,35.8885993,14.4476911,47.92172048214207,7.866753258497997
2014,2014,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,515676,35.8885993,14.4476911,,
