yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Re-Export,Cyprus,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,150131.0,,34.9823018,33.1451285,-36.8535712,174.7456809
2016,2016.0,Re-Export,Cyprus,Greece,35.0,Albuminoidal substances; modified starches; glues; enzymes,143762.0,,34.9823018,33.1451285,38.9953683,21.9877132
2016,2016.0,Re-Export,Cyprus,United Kingdom,35.0,Albuminoidal substances; modified starches; glues; enzymes,6368.0,,34.9823018,33.1451285,54.7023545,-3.2765753
