yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2011,2011,Export,Oman,11,Products of the milling industry; malt; starches; inulin,Latin America and the Caribbean,Americas,273520,21.0000287,57.0036901,17.925141963241547,-78.01492950057497
2011,2011,Export,Oman,11,Products of the milling industry; malt; starches; inulin,Sub-Saharan Africa,Africa,19164351,21.0000287,57.0036901,6.06272746187266,22.727528470146083
2011,2011,Export,Oman,11,Products of the milling industry; malt; starches; inulin,World,World,28421941,21.0000287,57.0036901,,
2011,2011,Export,Oman,11,Products of the milling industry; malt; starches; inulin, Djibouti, Djibouti,2268092,21.0000287,57.0036901,,
2011,2011,Export,Oman,11,Products of the milling industry; malt; starches; inulin, Jordan, Jordan,193912,21.0000287,57.0036901,,
2011,2011,Export,Oman,11,Products of the milling industry; malt; starches; inulin, Kuwait, Kuwait,37376,21.0000287,57.0036901,,
2011,2011,Export,Oman,11,Products of the milling industry; malt; starches; inulin, Qatar, Qatar,507110,21.0000287,57.0036901,,
2011,2011,Export,Oman,11,Products of the milling industry; malt; starches; inulin, Saudi Arabia, Saudi Arabia,91821,21.0000287,57.0036901,,
2011,2011,Export,Oman,11,Products of the milling industry; malt; starches; inulin, United Arab Emirates, United Arab Emirates,1739996,21.0000287,57.0036901,,
2011,2011,Export,Oman,11,Products of the milling industry; malt; starches; inulin, Yemen, Yemen,4145763,21.0000287,57.0036901,,
