yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2017,2017,Re-Export,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,8514,25.3336984,51.2295295,17.925141963241547,-78.01492950057497
2017,2017,Re-Export,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,5033,25.3336984,51.2295295,43.897683433510366,-100.08947125585888
2017,2017,Re-Export,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,6026,25.3336984,51.2295295,47.92172048214207,7.866753258497997
2017,2017,Re-Export,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,286418,25.3336984,51.2295295,,
2017,2017,Re-Export,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes, Malta, Malta,1653,25.3336984,51.2295295,,
2017,2017,Re-Export,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes, Oman, Oman,1687,25.3336984,51.2295295,,
2017,2017,Re-Export,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes, Saudi Arabia, Saudi Arabia,180603,25.3336984,51.2295295,,
2017,2017,Re-Export,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes, United Arab Emirates, United Arab Emirates,82898,25.3336984,51.2295295,,
