rtTitle,Subregion,rgDesc,TradeValue
Armenia,Afghanistan,Import,80081
Armenia,Algeria,Export,107565
Armenia,Azerbaijan,Export,2445566
Armenia,Azerbaijan,Import,2188925
Armenia,Comoros,Import,4231
Armenia,Cyprus,Export,30112
Armenia,Cyprus,Import,2506655
Armenia,Cyprus,Re-Export,5637
Armenia,Georgia,Export,140650836
Armenia,Georgia,Import,92256732
Armenia,Georgia,Re-Export,8628488
Armenia,Iraq,Export,140529223
Armenia,Iraq,Import,103373
Armenia,Iraq,Re-Export,236214
Armenia,Israel,Export,3766356
Armenia,Israel,Import,4353135
Armenia,Israel,Re-Export,1288902
Armenia,Jordan,Export,3178
Armenia,Jordan,Import,172872
Armenia,Kuwait,Export,470015
Armenia,Kuwait,Import,8547
Armenia,Lebanon,Export,157208
Armenia,Lebanon,Import,916890
Armenia,Lebanon,Re-Export,24975
Armenia,Libya,Export,830837
Armenia,Malta,Export,32031
Armenia,Malta,Import,217709
Armenia,Mauritania,Import,2750
Armenia,Morocco,Import,1845025
Armenia,Oman,Export,104478
Armenia,Oman,Import,207005
Armenia,Pakistan,Export,17386
Armenia,Pakistan,Import,3213600
Armenia,Qatar,Export,8654
Armenia,Qatar,Import,414012
Armenia,Saudi Arabia,Export,2067292
Armenia,Saudi Arabia,Import,7860196
Armenia,Saudi Arabia,Re-Export,16045
Armenia,State of Palestine,Export,870
Armenia,State of Palestine,Import,123440
Armenia,United Arab Emirates,Export,68654605
Armenia,United Arab Emirates,Import,57625103
Armenia,United Arab Emirates,Re-Export,26977836
Armenia,Yemen,Export,141530
Armenia,Yemen,Import,126
