yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
1994,1994,Export,Jordan,94,"Furniture, lighting, signs, prefabricated buildings",Australia and New Zealand,Oceania,39070
1994,1994,Export,Jordan,94,"Furniture, lighting, signs, prefabricated buildings",Eastern Asia,Asia,78000
1994,1994,Export,Jordan,94,"Furniture, lighting, signs, prefabricated buildings",Eastern Europe,Europe,41710
1994,1994,Export,Jordan,94,"Furniture, lighting, signs, prefabricated buildings",Latin America and the Caribbean,Americas,21467
1994,1994,Export,Jordan,94,"Furniture, lighting, signs, prefabricated buildings",Northern Africa,Africa,348069
1994,1994,Export,Jordan,94,"Furniture, lighting, signs, prefabricated buildings",Northern America,Americas,362679
1994,1994,Export,Jordan,94,"Furniture, lighting, signs, prefabricated buildings",Northern Europe,Europe,77853
1994,1994,Export,Jordan,94,"Furniture, lighting, signs, prefabricated buildings",South-eastern Asia,Asia,101399
1994,1994,Export,Jordan,94,"Furniture, lighting, signs, prefabricated buildings",Southern Asia,Asia,243636
1994,1994,Export,Jordan,94,"Furniture, lighting, signs, prefabricated buildings",Southern Europe,Europe,55885
1994,1994,Export,Jordan,94,"Furniture, lighting, signs, prefabricated buildings",Sub-Saharan Africa,Africa,33198
1994,1994,Export,Jordan,94,"Furniture, lighting, signs, prefabricated buildings",Western Asia,Asia,86414
1994,1994,Export,Jordan,94,"Furniture, lighting, signs, prefabricated buildings",Western Europe,Europe,161787
1994,1994,Export,Jordan,94,"Furniture, lighting, signs, prefabricated buildings",World,World,6078468
