yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2005,2005,Import,Georgia,82,"Tools, implements, cutlery, spoons and forks, of base metal",Australia and New Zealand,Oceania,572
2005,2005,Import,Georgia,82,"Tools, implements, cutlery, spoons and forks, of base metal",Central Asia,Asia,255
2005,2005,Import,Georgia,82,"Tools, implements, cutlery, spoons and forks, of base metal",Eastern Asia,Asia,232675
2005,2005,Import,Georgia,82,"Tools, implements, cutlery, spoons and forks, of base metal",Eastern Europe,Europe,294390
2005,2005,Import,Georgia,82,"Tools, implements, cutlery, spoons and forks, of base metal",Northern America,Americas,142589
2005,2005,Import,Georgia,82,"Tools, implements, cutlery, spoons and forks, of base metal",Northern Europe,Europe,1736026
2005,2005,Import,Georgia,82,"Tools, implements, cutlery, spoons and forks, of base metal",South-eastern Asia,Asia,122
2005,2005,Import,Georgia,82,"Tools, implements, cutlery, spoons and forks, of base metal",Southern Asia,Asia,17408
2005,2005,Import,Georgia,82,"Tools, implements, cutlery, spoons and forks, of base metal",Southern Europe,Europe,112435
2005,2005,Import,Georgia,82,"Tools, implements, cutlery, spoons and forks, of base metal",Sub-Saharan Africa,Africa,2170
2005,2005,Import,Georgia,82,"Tools, implements, cutlery, spoons and forks, of base metal",Western Asia,Asia,338671
2005,2005,Import,Georgia,82,"Tools, implements, cutlery, spoons and forks, of base metal",Western Europe,Europe,2704962
2005,2005,Import,Georgia,82,"Tools, implements, cutlery, spoons and forks, of base metal",World,World,6802781
