yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2014,2014,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,219860,28.0000272,2.9999825,37.977378106878206,73.97804075806764
2014,2014,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Latin America and the Caribbean,Americas,870,28.0000272,2.9999825,17.925141963241547,-78.01492950057497
2014,2014,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,1391194,28.0000272,2.9999825,43.897683433510366,-100.08947125585888
2014,2014,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,336446,28.0000272,2.9999825,59.36075159783851,25.01346951967388
2014,2014,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,192339,28.0000272,2.9999825,40.12399607988535,20.742583178432696
2014,2014,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Tunisia,Tunisia,8460,28.0000272,2.9999825,,
2014,2014,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,600113,28.0000272,2.9999825,47.92172048214207,7.866753258497997
2014,2014,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,2928780,28.0000272,2.9999825,,
2014,2014,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Pakistan, Pakistan,59749,28.0000272,2.9999825,,
