yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2013,2013,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,92280,31.1667049,36.941628,37.977378106878206,73.97804075806764
2013,2013,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,1568,31.1667049,36.941628,51.67568633314729,27.673469819741847
2013,2013,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,152711,31.1667049,36.941628,43.897683433510366,-100.08947125585888
2013,2013,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,1737,31.1667049,36.941628,59.36075159783851,25.01346951967388
2013,2013,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,86041,31.1667049,36.941628,40.12399607988535,20.742583178432696
2013,2013,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Asia,Asia,100008,31.1667049,36.941628,26.42921218083572,52.86847103284948
2013,2013,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,82482,31.1667049,36.941628,47.92172048214207,7.866753258497997
2013,2013,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,1685968,31.1667049,36.941628,,
2013,2013,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Pakistan, Pakistan,20772,31.1667049,36.941628,,
