rtTitle,Subregion,rgDesc,TradeValue
Turkey,Afghanistan,Export,282681274
Turkey,Afghanistan,Import,6461117
Turkey,Algeria,Export,1793905302
Turkey,Algeria,Import,924740378
Turkey,Armenia,Export,240802
Turkey,Armenia,Import,221835
Turkey,Azerbaijan,Export,2490226587
Turkey,Azerbaijan,Import,339935126
Turkey,Bahrain,Export,205708924
Turkey,Bahrain,Import,157368508
Turkey,Comoros,Export,5366436
Turkey,Comoros,Import,10534146
Turkey,Cyprus,Export,994418195
Turkey,Cyprus,Import,75602349
Turkey,Djibouti,Export,88579703
Turkey,Djibouti,Import,89305
Turkey,Georgia,Export,1206221854
Turkey,Georgia,Import,180341467
Turkey,Iraq,Export,10652010605
Turkey,Iraq,Import,148417438
Turkey,Israel,Export,2264369625
Turkey,Israel,Import,1690822923
Turkey,Jordan,Export,760443466
Turkey,Jordan,Import,95985884
Turkey,Kuwait,Export,285027659
Turkey,Kuwait,Import,278464349
Turkey,Lebanon,Export,831171396
Turkey,Lebanon,Import,176342146
Turkey,Libya,Export,2105288801
Turkey,Libya,Import,415987989
Turkey,Malta,Export,917795286
Turkey,Malta,Import,216491107
Turkey,Mauritania,Export,110265458
Turkey,Mauritania,Import,4188819
Turkey,Morocco,Export,1002408679
Turkey,Morocco,Import,429460064
Turkey,Oman,Export,267930827
Turkey,Oman,Import,52501088
Turkey,Pakistan,Export,271197130
Turkey,Pakistan,Import,554421138
Turkey,Qatar,Export,255753306
Turkey,Qatar,Import,466497979
Turkey,Saudi Arabia,Export,3652759312
Turkey,Saudi Arabia,Import,2167045730
Turkey,State of Palestine,Export,62517473
Turkey,State of Palestine,Import,463666
Turkey,United Arab Emirates,Export,8156484627
Turkey,United Arab Emirates,Import,3593131606
Turkey,Yemen,Export,484737841
Turkey,Yemen,Import,368408
