yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2002,2002,Re-Export,Jordan,35,Albuminoidal substances; modified starches; glues; enzymes,Egypt,Egypt,15159,31.1667049,36.941628,,
2002,2002,Re-Export,Jordan,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,418523,31.1667049,36.941628,,
2002,2002,Re-Export,Jordan,35,Albuminoidal substances; modified starches; glues; enzymes,Bahrain, Bahrain,446,31.1667049,36.941628,,
2002,2002,Re-Export,Jordan,35,Albuminoidal substances; modified starches; glues; enzymes,Iraq, Iraq,313266,31.1667049,36.941628,,
2002,2002,Re-Export,Jordan,35,Albuminoidal substances; modified starches; glues; enzymes,Lebanon, Lebanon,1200,31.1667049,36.941628,,
2002,2002,Re-Export,Jordan,35,Albuminoidal substances; modified starches; glues; enzymes,Yemen, Yemen,16501,31.1667049,36.941628,,
