yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
2011.0,2011.0,Export,Israel,1.0,Live animals; animal products,World,World,9077000.0,30.8124247,34.8594762,,,12011Israel,World,World,128275000.0
2011.0,2011.0,Export,Israel,2.0,Meat and edible meat offal,World,World,30530000.0,30.8124247,34.8594762,,,22011Israel,World,World,482725000.0
2011.0,2011.0,Export,Israel,3.0,"Fish and crustaceans, molluscs and other acquatic invertebrates",World,World,18430000.0,30.8124247,34.8594762,,,32011Israel,World,World,294246000.0
2011.0,2011.0,Export,Israel,4.0,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",World,World,17610000.0,30.8124247,34.8594762,,,42011Israel,World,World,86034000.0
2011.0,2011.0,Export,Israel,5.0,"Products of animal origin, not elsewhere specified or included",World,World,4768000.0,30.8124247,34.8594762,,,52011Israel,World,World,12172000.0
2011.0,2011.0,Export,Israel,6.0,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",World,World,206594000.0,30.8124247,34.8594762,,,62011Israel,World,World,14725000.0
2011.0,2011.0,Export,Israel,7.0,Edible vegetables and certain roots and tubers,World,World,578603000.0,30.8124247,34.8594762,,,72011Israel,World,World,91369000.0
2011.0,2011.0,Export,Israel,8.0,Edible fruit and nuts; peel of citrus fruit or melons,World,World,434744000.0,30.8124247,34.8594762,,,82011Israel,World,World,190474000.0
2011.0,2011.0,Export,Israel,9.0,"Coffee, tea, maté and spices",World,World,13495000.0,30.8124247,34.8594762,,,92011Israel,World,World,143660000.0
2011.0,2011.0,Export,Israel,10.0,Cereals,World,World,16400000.0,30.8124247,34.8594762,,,102011Israel,World,World,1053697000.0
2011.0,2011.0,Export,Israel,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,World,World,2605000.0,30.8124247,34.8594762,,,112011Israel,World,World,140548000.0
2011.0,2011.0,Export,Israel,12.0,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",World,World,192066000.0,30.8124247,34.8594762,,,122011Israel,World,World,400519000.0
2011.0,2011.0,Export,Israel,13.0,"Lac; gums, resins and other vegetable saps and extracts",World,World,18553000.0,30.8124247,34.8594762,,,132011Israel,World,World,29065000.0
2011.0,2011.0,Export,Israel,14.0,Vegetable plaiting materials; vegetable products not elsewhere specified or included,World,World,46000.0,30.8124247,34.8594762,,,142011Israel,World,World,2821000.0
2011.0,2011.0,Export,Israel,15.0,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,World,World,13468000.0,30.8124247,34.8594762,,,152011Israel,World,World,185826000.0
2011.0,2011.0,Export,Israel,16.0,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates",World,World,35913000.0,30.8124247,34.8594762,,,162011Israel,World,World,85343000.0
2011.0,2011.0,Export,Israel,17.0,Sugars and sugar confectionery,World,World,86950000.0,30.8124247,34.8594762,,,172011Israel,World,World,387960000.0
2011.0,2011.0,Export,Israel,18.0,Cocoa and cocoa preparations,World,World,16238000.0,30.8124247,34.8594762,,,182011Israel,World,World,167228000.0
2011.0,2011.0,Export,Israel,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",World,World,85170000.0,30.8124247,34.8594762,,,192011Israel,World,World,213169000.0
2011.0,2011.0,Export,Israel,20.0,"Preparations of vegetables, fruit, nuts or other parts of plants",World,World,335440000.0,30.8124247,34.8594762,,,202011Israel,World,World,253402000.0
2011.0,2011.0,Export,Israel,21.0,Miscellaneous edible preparations,World,World,231076000.0,30.8124247,34.8594762,,,212011Israel,World,World,332989000.0
2011.0,2011.0,Export,Israel,22.0,"Beverages, spirits and vinegar",World,World,33585000.0,30.8124247,34.8594762,,,222011Israel,World,World,198110000.0
2011.0,2011.0,Export,Israel,23.0,Residues and waste from the food industries; prepared animal fodder,World,World,15840000.0,30.8124247,34.8594762,,,232011Israel,World,World,305034000.0
2011.0,2011.0,Export,Israel,24.0,Tobacco and manufactured tobacco substitutes,World,World,629000.0,30.8124247,34.8594762,,,242011Israel,World,World,204085000.0
2011.0,2011.0,Export,Israel,25.0,"Salt; sulphur; earths and stone; plastering materials, lime and cement",World,World,206677000.0,30.8124247,34.8594762,,,252011Israel,World,World,294325000.0
2011.0,2011.0,Export,Israel,26.0,"Ores, slag and ash",World,World,8234000.0,30.8124247,34.8594762,,,262011Israel,World,World,9223000.0
2011.0,2011.0,Export,Israel,27.0,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",World,World,658665000.0,30.8124247,34.8594762,,,272011Israel,World,World,13636073000.0
2011.0,2011.0,Export,Israel,28.0,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",World,World,1091336000.0,30.8124247,34.8594762,,,282011Israel,World,World,378929000.0
2011.0,2011.0,Export,Israel,29.0,Organic chemicals,World,World,1919933000.0,30.8124247,34.8594762,,,292011Israel,World,World,1911382000.0
2011.0,2011.0,Export,Israel,30.0,Pharmaceutical products,World,World,7038287000.0,30.8124247,34.8594762,,,302011Israel,World,World,1594851000.0
2011.0,2011.0,Export,Israel,31.0,Fertilisers,World,World,2111716000.0,30.8124247,34.8594762,,,312011Israel,World,World,59084000.0
2011.0,2011.0,Export,Israel,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks",World,World,185102000.0,30.8124247,34.8594762,,,322011Israel,World,World,343514000.0
2011.0,2011.0,Export,Israel,33.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",World,World,345323000.0,30.8124247,34.8594762,,,332011Israel,World,World,442452000.0
2011.0,2011.0,Export,Israel,35.0,Albuminoidal substances; modified starches; glues; enzymes,World,World,31651000.0,30.8124247,34.8594762,,,352011Israel,World,World,111374000.0
2011.0,2011.0,Export,Israel,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,119000.0,30.8124247,34.8594762,,,362011Israel,World,World,4513000.0
2011.0,2011.0,Export,Israel,37.0,Photographic or cinematographic goods,World,World,9265000.0,30.8124247,34.8594762,,,372011Israel,World,World,117410000.0
2011.0,2011.0,Export,Israel,38.0,Miscellaneous chemical products,World,World,4186922000.0,30.8124247,34.8594762,,,382011Israel,World,World,921232000.0
2011.0,2011.0,Export,Israel,39.0,Plastics and articles thereof,World,World,2489932000.0,30.8124247,34.8594762,,,392011Israel,World,World,2352330000.0
2011.0,2011.0,Export,Israel,40.0,Rubber and articles thereof,World,World,239661000.0,30.8124247,34.8594762,,,402011Israel,World,World,521084000.0
