yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2008,2008,Re-Export,Cyprus,39,Plastics and articles thereof,Eastern Asia,Asia,9823
2008,2008,Re-Export,Cyprus,39,Plastics and articles thereof,Eastern Europe,Europe,688
2008,2008,Re-Export,Cyprus,39,Plastics and articles thereof,Latin America and the Caribbean,Americas,10120
2008,2008,Re-Export,Cyprus,39,Plastics and articles thereof,Northern Africa,Africa,178790
2008,2008,Re-Export,Cyprus,39,Plastics and articles thereof,Northern America,Americas,199
2008,2008,Re-Export,Cyprus,39,Plastics and articles thereof,Northern Europe,Europe,105561
2008,2008,Re-Export,Cyprus,39,Plastics and articles thereof,South-eastern Asia,Asia,1596
2008,2008,Re-Export,Cyprus,39,Plastics and articles thereof,Southern Europe,Europe,310653
2008,2008,Re-Export,Cyprus,39,Plastics and articles thereof,Sub-Saharan Africa,Africa,10440
2008,2008,Re-Export,Cyprus,39,Plastics and articles thereof,Western Asia,Asia,1071
2008,2008,Re-Export,Cyprus,39,Plastics and articles thereof,Western Europe,Europe,127015
2008,2008,Re-Export,Cyprus,39,Plastics and articles thereof,World,World,2280833
