yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Import,State of Palestine,World,81.0,Other base metals; cermets; articles thereof,16732.0,,31.46242095,34.262716572130714,-36.8535712,174.7456809
2013,2013.0,Import,State of Palestine,China,81.0,Other base metals; cermets; articles thereof,11196.0,,31.46242095,34.262716572130714,35.000074,104.999927
2013,2013.0,Import,State of Palestine,Germany,81.0,Other base metals; cermets; articles thereof,3075.0,,31.46242095,34.262716572130714,51.1638175,10.4478313
2013,2013.0,Import,State of Palestine,Italy,81.0,Other base metals; cermets; articles thereof,166.0,,31.46242095,34.262716572130714,42.6384261,12.674297
2013,2013.0,Import,State of Palestine,India,81.0,Other base metals; cermets; articles thereof,250.0,,31.46242095,34.262716572130714,22.3511148,78.6677428
2013,2013.0,Import,State of Palestine,Spain,81.0,Other base metals; cermets; articles thereof,920.0,,31.46242095,34.262716572130714,39.3260685,-4.8379791
2013,2013.0,Import,State of Palestine,Turkey,81.0,Other base metals; cermets; articles thereof,1126.0,,31.46242095,34.262716572130714,38.9597594,34.9249653
