yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2016,2016,Export,Saudi Arabia,World,26,"Ores, slag and ash",223331382,,,-36.8535712,174.7456809
2016,2016,Export,Saudi Arabia,Bahrain,26,"Ores, slag and ash",120281,,,26.1551249,50.5344606
2016,2016,Export,Saudi Arabia,Belgium,26,"Ores, slag and ash",14931395,,,50.6402809,4.6667145
2016,2016,Export,Saudi Arabia,Canada,26,"Ores, slag and ash",33205058,,,61.0666922,-107.991707
2016,2016,Export,Saudi Arabia,China,26,"Ores, slag and ash",51520327,,,35.000074,104.999927
2016,2016,Export,Saudi Arabia,Germany,26,"Ores, slag and ash",12750866,,,51.1638175,10.4478313
2016,2016,Export,Saudi Arabia,Japan,26,"Ores, slag and ash",29870,,,36.5748441,139.2394179
2016,2016,Export,Saudi Arabia,Rep. of Korea,26,"Ores, slag and ash",3026763,,,,
2016,2016,Export,Saudi Arabia,Peru,26,"Ores, slag and ash",6065529,,,-6.8699697,-75.0458515
2016,2016,Export,Saudi Arabia,India,26,"Ores, slag and ash",101446596,,,22.3511148,78.6677428
2016,2016,Export,Saudi Arabia,Thailand,26,"Ores, slag and ash",68541,,,14.8971921,100.83273
2016,2016,Export,Saudi Arabia,Yemen,26,"Ores, slag and ash",166153,,,16.3471243,47.8915271
2018,2018,Export,Saudi Arabia,World,26,"Ores, slag and ash",601464171,,,-36.8535712,174.7456809
2018,2018,Export,Saudi Arabia,Bahrain,26,"Ores, slag and ash",79685,,,26.1551249,50.5344606
2018,2018,Export,Saudi Arabia,Belgium,26,"Ores, slag and ash",27336202,,,50.6402809,4.6667145
2018,2018,Export,Saudi Arabia,Canada,26,"Ores, slag and ash",48597257,,,61.0666922,-107.991707
2018,2018,Export,Saudi Arabia,China,26,"Ores, slag and ash",281143165,,,35.000074,104.999927
2018,2018,Export,Saudi Arabia,Georgia,26,"Ores, slag and ash",589129,,,32.3293809,-83.1137366
2018,2018,Export,Saudi Arabia,Germany,26,"Ores, slag and ash",59095028,,,51.1638175,10.4478313
2018,2018,Export,Saudi Arabia,Italy,26,"Ores, slag and ash",58013,,,42.6384261,12.674297
2018,2018,Export,Saudi Arabia,Japan,26,"Ores, slag and ash",73223453,,,36.5748441,139.2394179
2018,2018,Export,Saudi Arabia,Jordan,26,"Ores, slag and ash",50000,,,31.1667049,36.941628
2018,2018,Export,Saudi Arabia,Rep. of Korea,26,"Ores, slag and ash",17018464,,,,
2018,2018,Export,Saudi Arabia,Malaysia,26,"Ores, slag and ash",56760,,,4.5693754,102.2656823
2018,2018,Export,Saudi Arabia,Netherlands,26,"Ores, slag and ash",5187118,,,52.2434979,5.6343227
2018,2018,Export,Saudi Arabia,Pakistan,26,"Ores, slag and ash",6933,,,30.3308401,71.247499
2018,2018,Export,Saudi Arabia,India,26,"Ores, slag and ash",86558760,,,22.3511148,78.6677428
2018,2018,Export,Saudi Arabia,Spain,26,"Ores, slag and ash",57103,,,39.3260685,-4.8379791
2018,2018,Export,Saudi Arabia,Sudan,26,"Ores, slag and ash",1012933,,,14.5844444,29.4917691
2018,2018,Export,Saudi Arabia,Sweden,26,"Ores, slag and ash",13941,,,59.6749712,14.5208584
2018,2018,Export,Saudi Arabia,Switzerland,26,"Ores, slag and ash",483675,,,46.7985624,8.2319736
2018,2018,Export,Saudi Arabia,Thailand,26,"Ores, slag and ash",99454,,,14.8971921,100.83273
2018,2018,Export,Saudi Arabia,United Arab Emirates,26,"Ores, slag and ash",438035,,,24.0002488,53.9994829
2018,2018,Export,Saudi Arabia,Turkey,26,"Ores, slag and ash",359056,,,38.9597594,34.9249653
2019,2019,Export,Saudi Arabia,World,26,"Ores, slag and ash",416676528,,,-36.8535712,174.7456809
2019,2019,Export,Saudi Arabia,Belgium,26,"Ores, slag and ash",10295986,,,50.6402809,4.6667145
2019,2019,Export,Saudi Arabia,China,26,"Ores, slag and ash",153363660,,,35.000074,104.999927
2019,2019,Export,Saudi Arabia,Indonesia,26,"Ores, slag and ash",20824,,,-2.4833826,117.8902853
2019,2019,Export,Saudi Arabia,Japan,26,"Ores, slag and ash",98693513,,,36.5748441,139.2394179
2019,2019,Export,Saudi Arabia,Jordan,26,"Ores, slag and ash",46597,,,31.1667049,36.941628
2019,2019,Export,Saudi Arabia,Rep. of Korea,26,"Ores, slag and ash",3373352,,,,
2019,2019,Export,Saudi Arabia,Malaysia,26,"Ores, slag and ash",9844374,,,4.5693754,102.2656823
2019,2019,Export,Saudi Arabia,"Other Asia, nes",26,"Ores, slag and ash",41601,,,,
2019,2019,Export,Saudi Arabia,Netherlands,26,"Ores, slag and ash",3464230,,,52.2434979,5.6343227
2019,2019,Export,Saudi Arabia,Philippines,26,"Ores, slag and ash",18019355,,,12.7503486,122.7312101
2019,2019,Export,Saudi Arabia,India,26,"Ores, slag and ash",119513031,,,22.3511148,78.6677428
2020,2020,Export,Saudi Arabia,World,26,"Ores, slag and ash",550468519,,,-36.8535712,174.7456809
2020,2020,Export,Saudi Arabia,Belgium,26,"Ores, slag and ash",4243513,,,50.6402809,4.6667145
2020,2020,Export,Saudi Arabia,China,26,"Ores, slag and ash",395256371,,,35.000074,104.999927
2020,2020,Export,Saudi Arabia,Germany,26,"Ores, slag and ash",20711912,,,51.1638175,10.4478313
2020,2020,Export,Saudi Arabia,Japan,26,"Ores, slag and ash",79064566,,,36.5748441,139.2394179
2020,2020,Export,Saudi Arabia,Rep. of Korea,26,"Ores, slag and ash",53305,,,,
2020,2020,Export,Saudi Arabia,India,26,"Ores, slag and ash",51138850,,,22.3511148,78.6677428
