yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2003,2003,Re-Export,Comoros,69,Ceramic products,Sub-Saharan Africa,Africa,44
2003,2003,Re-Export,Comoros,69,Ceramic products,World,World,44
