yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2011,2011.0,Re-Export,Georgia,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,84423.0,,32.3293809,-83.1137366,-36.8535712,174.7456809
2011,2011.0,Re-Export,Georgia,Azerbaijan,35.0,Albuminoidal substances; modified starches; glues; enzymes,37.0,,32.3293809,-83.1137366,40.3936294,47.7872508
2011,2011.0,Re-Export,Georgia,Armenia,35.0,Albuminoidal substances; modified starches; glues; enzymes,83910.0,,32.3293809,-83.1137366,40.7696272,44.6736646
2011,2011.0,Re-Export,Georgia,Germany,35.0,Albuminoidal substances; modified starches; glues; enzymes,476.0,,32.3293809,-83.1137366,51.1638175,10.4478313
