rtTitle,Subregion,rgDesc,TradeValue
Mauritania,Algeria,Export,3248135
Mauritania,Algeria,Import,12539365
Mauritania,Cyprus,Export,74721
Mauritania,Cyprus,Import,30196
Mauritania,Jordan,Import,2257
Mauritania,Kuwait,Import,31608
Mauritania,Lebanon,Export,76103
Mauritania,Lebanon,Import,49438
Mauritania,Malta,Export,167346
Mauritania,Malta,Import,264389
Mauritania,Morocco,Export,13135
Mauritania,Morocco,Import,8266060
Mauritania,Pakistan,Export,4210513
Mauritania,Pakistan,Import,11127
Mauritania,Qatar,Import,30274
Mauritania,Saudi Arabia,Export,1472
Mauritania,Saudi Arabia,Import,2976555
Mauritania,United Arab Emirates,Import,5210799
Mauritania,Yemen,Import,20622
