yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
1999.0,1999.0,Export,Saudi Arabia,1.0,Live animals,World,World,13400306.0,25.62,42.35,,,11999Saudi Arabia,World,World,279394468.0
1999.0,1999.0,Export,Saudi Arabia,2.0,Meat and edible meat offal,World,World,35214550.0,25.62,42.35,,,21999Saudi Arabia,World,World,579523409.0
1999.0,1999.0,Export,Saudi Arabia,3.0,"Fish, crustaceans, molluscs, aquatic invertebrates nes",World,World,8999012.0,25.62,42.35,,,31999Saudi Arabia,World,World,73317563.0
1999.0,1999.0,Export,Saudi Arabia,4.0,"Dairy products, eggs, honey, edible animal product nes",World,World,145098251.0,25.62,42.35,,,41999Saudi Arabia,World,World,483104622.0
1999.0,1999.0,Export,Saudi Arabia,5.0,"Products of animal origin, nes",World,World,557235.0,25.62,42.35,,,51999Saudi Arabia,World,World,3066102.0
1999.0,1999.0,Export,Saudi Arabia,6.0,"Live trees, plants, bulbs, roots, cut flowers etc",World,World,4178218.0,25.62,42.35,,,61999Saudi Arabia,World,World,6837332.0
1999.0,1999.0,Export,Saudi Arabia,7.0,Edible vegetables and certain roots and tubers,World,World,31656670.0,25.62,42.35,,,71999Saudi Arabia,World,World,206349622.0
1999.0,1999.0,Export,Saudi Arabia,8.0,"Edible fruit, nuts, peel of citrus fruit, melons",World,World,32923217.0,25.62,42.35,,,81999Saudi Arabia,World,World,380808959.0
1999.0,1999.0,Export,Saudi Arabia,9.0,"Coffee, tea, mate and spices",World,World,5980140.0,25.62,42.35,,,91999Saudi Arabia,World,World,209819336.0
1999.0,1999.0,Export,Saudi Arabia,10.0,Cereals,World,World,2558040.0,25.62,42.35,,,101999Saudi Arabia,World,World,1127291726.0
1999.0,1999.0,Export,Saudi Arabia,11.0,"Milling products, malt, starches, inulin, wheat gluten",World,World,531446.0,25.62,42.35,,,111999Saudi Arabia,World,World,30480792.0
1999.0,1999.0,Export,Saudi Arabia,12.0,"Oil seed, oleagic fruits, grain, seed, fruit, etc, nes",World,World,51981864.0,25.62,42.35,,,121999Saudi Arabia,World,World,67400020.0
1999.0,1999.0,Export,Saudi Arabia,13.0,"Lac, gums, resins, vegetable saps and extracts nes",World,World,322089.0,25.62,42.35,,,131999Saudi Arabia,World,World,8447192.0
1999.0,1999.0,Export,Saudi Arabia,14.0,"Vegetable plaiting materials, vegetable products nes",World,World,62521.0,25.62,42.35,,,141999Saudi Arabia,World,World,1866923.0
1999.0,1999.0,Export,Saudi Arabia,15.0,"Animal,vegetable fats and oils, cleavage products, etc",World,World,16172571.0,25.62,42.35,,,151999Saudi Arabia,World,World,247538408.0
1999.0,1999.0,Export,Saudi Arabia,16.0,"Meat, fish and seafood food preparations nes",World,World,11091874.0,25.62,42.35,,,161999Saudi Arabia,World,World,56311379.0
1999.0,1999.0,Export,Saudi Arabia,17.0,Sugars and sugar confectionery,World,World,13864966.0,25.62,42.35,,,171999Saudi Arabia,World,World,130022578.0
1999.0,1999.0,Export,Saudi Arabia,18.0,Cocoa and cocoa preparations,World,World,10244882.0,25.62,42.35,,,181999Saudi Arabia,World,World,59513303.0
1999.0,1999.0,Export,Saudi Arabia,19.0,"Cereal, flour, starch, milk preparations and products",World,World,37454733.0,25.62,42.35,,,191999Saudi Arabia,World,World,180155115.0
1999.0,1999.0,Export,Saudi Arabia,20.0,"Vegetable, fruit, nut, etc food preparations",World,World,41490785.0,25.62,42.35,,,201999Saudi Arabia,World,World,175439741.0
1999.0,1999.0,Export,Saudi Arabia,21.0,Miscellaneous edible preparations,World,World,7136269.0,25.62,42.35,,,211999Saudi Arabia,World,World,216134515.0
