yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2001,2001,Import,Algeria,84,"Nuclear reactors, boilers, machinery, etc",Australia and New Zealand,Oceania,894319
2001,2001,Import,Algeria,84,"Nuclear reactors, boilers, machinery, etc",Central Asia,Asia,511987
2001,2001,Import,Algeria,84,"Nuclear reactors, boilers, machinery, etc",Eastern Asia,Asia,98135090
2001,2001,Import,Algeria,84,"Nuclear reactors, boilers, machinery, etc",Eastern Europe,Europe,11444548
2001,2001,Import,Algeria,84,"Nuclear reactors, boilers, machinery, etc",Latin America and the Caribbean,Americas,4369814
2001,2001,Import,Algeria,84,"Nuclear reactors, boilers, machinery, etc",Melanesia,Oceania,1263
2001,2001,Import,Algeria,84,"Nuclear reactors, boilers, machinery, etc",Northern Africa,Africa,8449931
2001,2001,Import,Algeria,84,"Nuclear reactors, boilers, machinery, etc",Northern America,Americas,219641825
2001,2001,Import,Algeria,84,"Nuclear reactors, boilers, machinery, etc",Northern Europe,Europe,94879707
2001,2001,Import,Algeria,84,"Nuclear reactors, boilers, machinery, etc",South-eastern Asia,Asia,17218899
2001,2001,Import,Algeria,84,"Nuclear reactors, boilers, machinery, etc",Southern Asia,Asia,12517
2001,2001,Import,Algeria,84,"Nuclear reactors, boilers, machinery, etc",Southern Europe,Europe,501158293
2001,2001,Import,Algeria,84,"Nuclear reactors, boilers, machinery, etc",Sub-Saharan Africa,Africa,731420
2001,2001,Import,Algeria,84,"Nuclear reactors, boilers, machinery, etc",Western Asia,Asia,74727686
2001,2001,Import,Algeria,84,"Nuclear reactors, boilers, machinery, etc",Western Europe,Europe,806924049
2001,2001,Import,Algeria,84,"Nuclear reactors, boilers, machinery, etc",World,World,1874536934
