yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2003,2003.0,Export,Bahrain,World,25.0,Salt; sulfur; earths and stone; plastering materials,1179583.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2003,2003.0,Export,Bahrain,Oman,25.0,Salt; sulfur; earths and stone; plastering materials,133.0,,26.1551249,50.5344606,21.0000287,57.0036901
2003,2003.0,Export,Bahrain,Pakistan,25.0,Salt; sulfur; earths and stone; plastering materials,80393.0,,26.1551249,50.5344606,30.3308401,71.247499
2003,2003.0,Export,Bahrain,Qatar,25.0,Salt; sulfur; earths and stone; plastering materials,277.0,,26.1551249,50.5344606,25.3336984,51.2295295
2003,2003.0,Export,Bahrain,Saudi Arabia,25.0,Salt; sulfur; earths and stone; plastering materials,524363.0,,26.1551249,50.5344606,25.6242618,42.3528328
2003,2003.0,Export,Bahrain,India,25.0,Salt; sulfur; earths and stone; plastering materials,551010.0,,26.1551249,50.5344606,22.3511148,78.6677428
2003,2003.0,Export,Bahrain,United Arab Emirates,25.0,Salt; sulfur; earths and stone; plastering materials,23407.0,,26.1551249,50.5344606,24.0002488,53.9994829
