yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2004,2004,Re-Export,Jordan,11,Products of the milling industry; malt; starches; inulin,World,World,32263,31.1667049,36.941628,,
2004,2004,Re-Export,Jordan,11,Products of the milling industry; malt; starches; inulin,Afghanistan, Afghanistan,2550,31.1667049,36.941628,,
2004,2004,Re-Export,Jordan,11,Products of the milling industry; malt; starches; inulin,Iraq, Iraq,8610,31.1667049,36.941628,,
2004,2004,Re-Export,Jordan,11,Products of the milling industry; malt; starches; inulin,Israel, Israel,3103,31.1667049,36.941628,,
