yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2021,2021,Import,Azerbaijan,69,Ceramic products,Australia and New Zealand,Oceania,10371
2021,2021,Import,Azerbaijan,69,Ceramic products,Central Asia,Asia,1241077
2021,2021,Import,Azerbaijan,69,Ceramic products,Eastern Asia,Asia,20368075
2021,2021,Import,Azerbaijan,69,Ceramic products,Eastern Europe,Europe,17172251
2021,2021,Import,Azerbaijan,69,Ceramic products,Latin America and the Caribbean,Americas,11688
2021,2021,Import,Azerbaijan,69,Ceramic products,Northern Africa,Africa,132688
2021,2021,Import,Azerbaijan,69,Ceramic products,Northern America,Americas,364437
2021,2021,Import,Azerbaijan,69,Ceramic products,Northern Europe,Europe,498113
2021,2021,Import,Azerbaijan,69,Ceramic products,South-eastern Asia,Asia,396104
2021,2021,Import,Azerbaijan,69,Ceramic products,Southern Asia,Asia,29893756
2021,2021,Import,Azerbaijan,69,Ceramic products,Southern Europe,Europe,9209700
2021,2021,Import,Azerbaijan,69,Ceramic products,Western Asia,Asia,21851221
2021,2021,Import,Azerbaijan,69,Ceramic products,Western Europe,Europe,4530734
2021,2021,Import,Azerbaijan,69,Ceramic products,World,World,110444712
