yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2004,2004,Import,Georgia,39,Plastics and articles thereof,Australia and New Zealand,Oceania,61373
2004,2004,Import,Georgia,39,Plastics and articles thereof,Central Asia,Asia,123763
2004,2004,Import,Georgia,39,Plastics and articles thereof,Eastern Asia,Asia,1744444
2004,2004,Import,Georgia,39,Plastics and articles thereof,Eastern Europe,Europe,2796372
2004,2004,Import,Georgia,39,Plastics and articles thereof,Latin America and the Caribbean,Americas,3910
2004,2004,Import,Georgia,39,Plastics and articles thereof,Northern Africa,Africa,1135
2004,2004,Import,Georgia,39,Plastics and articles thereof,Northern America,Americas,505637
2004,2004,Import,Georgia,39,Plastics and articles thereof,Northern Europe,Europe,2392634
2004,2004,Import,Georgia,39,Plastics and articles thereof,South-eastern Asia,Asia,204111
2004,2004,Import,Georgia,39,Plastics and articles thereof,Southern Asia,Asia,850953
2004,2004,Import,Georgia,39,Plastics and articles thereof,Southern Europe,Europe,3419691
2004,2004,Import,Georgia,39,Plastics and articles thereof,Sub-Saharan Africa,Africa,2
2004,2004,Import,Georgia,39,Plastics and articles thereof,Western Asia,Asia,10147302
2004,2004,Import,Georgia,39,Plastics and articles thereof,Western Europe,Europe,4361806
2004,2004,Import,Georgia,39,Plastics and articles thereof,World,World,31677390
