yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2002,2002,Export,Comoros,1,Live animals,Western Europe,Europe,41
2002,2002,Export,Comoros,1,Live animals,World,World,41
