rtTitle,Subregion,rgDesc,TradeValue
Libya,Algeria,Import,24844170
Libya,Armenia,Import,909864
Libya,Azerbaijan,Import,1235
Libya,Bahrain,Export,1000
Libya,Bahrain,Import,31834000
Libya,Cyprus,Export,3488708
Libya,Cyprus,Import,6867690
Libya,Georgia,Import,163854
Libya,Jordan,Export,114316
Libya,Jordan,Import,33437341
Libya,Kuwait,Export,6463
Libya,Kuwait,Import,1183271
Libya,Lebanon,Import,14999000
Libya,Malta,Export,7682993
Libya,Malta,Import,88957478
Libya,Mauritania,Export,501347
Libya,Mauritania,Import,1400
Libya,Morocco,Import,36062092
Libya,Oman,Export,4410
Libya,Oman,Import,18471660
Libya,Pakistan,Export,1023615
Libya,Pakistan,Import,3293479
Libya,Qatar,Export,215966
Libya,Qatar,Import,6287949
Libya,Saudi Arabia,Export,70135
Libya,Saudi Arabia,Import,101617343
Libya,United Arab Emirates,Export,88751
Libya,United Arab Emirates,Import,787943796
Libya,Yemen,Export,21804
