yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2010,2010.0,Export,Bahrain,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,82213.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2010,2010.0,Export,Bahrain,Saudi Arabia,35.0,Albuminoidal substances; modified starches; glues; enzymes,62367.0,,26.1551249,50.5344606,25.6242618,42.3528328
2010,2010.0,Export,Bahrain,Singapore,35.0,Albuminoidal substances; modified starches; glues; enzymes,19590.0,,26.1551249,50.5344606,1.357107,103.8194992
2010,2010.0,Export,Bahrain,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,255.0,,26.1551249,50.5344606,24.0002488,53.9994829
