yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2005,2005,Re-Export,Cyprus,40,Rubber and articles thereof,Eastern Asia,Asia,314
2005,2005,Re-Export,Cyprus,40,Rubber and articles thereof,Eastern Europe,Europe,1069
2005,2005,Re-Export,Cyprus,40,Rubber and articles thereof,Latin America and the Caribbean,Americas,4587
2005,2005,Re-Export,Cyprus,40,Rubber and articles thereof,Northern America,Americas,578
2005,2005,Re-Export,Cyprus,40,Rubber and articles thereof,Northern Europe,Europe,98312
2005,2005,Re-Export,Cyprus,40,Rubber and articles thereof,Southern Asia,Asia,6
2005,2005,Re-Export,Cyprus,40,Rubber and articles thereof,Southern Europe,Europe,28194
2005,2005,Re-Export,Cyprus,40,Rubber and articles thereof,Western Asia,Asia,176555
2005,2005,Re-Export,Cyprus,40,Rubber and articles thereof,Western Europe,Europe,54781
2005,2005,Re-Export,Cyprus,40,Rubber and articles thereof,World,World,985446
