yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2010,2010,Export,State of Palestine,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Eastern Asia,Asia,13472,31.46242095,34.262716572130714,37.977378106878206,73.97804075806764
2010,2010,Export,State of Palestine,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Western Asia,Asia,3000,31.46242095,34.262716572130714,26.42921218083572,52.86847103284948
2010,2010,Export,State of Palestine,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Western Europe,Europe,11929,31.46242095,34.262716572130714,47.92172048214207,7.866753258497997
2010,2010,Export,State of Palestine,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,World,World,833129,31.46242095,34.262716572130714,,
