yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2002,2002,Import,Algeria,91,Clocks and watches and parts thereof,Central Asia,Asia,149
2002,2002,Import,Algeria,91,Clocks and watches and parts thereof,Eastern Asia,Asia,2560232
2002,2002,Import,Algeria,91,Clocks and watches and parts thereof,Eastern Europe,Europe,2178
2002,2002,Import,Algeria,91,Clocks and watches and parts thereof,Northern Africa,Africa,523
2002,2002,Import,Algeria,91,Clocks and watches and parts thereof,Northern America,Americas,106938
2002,2002,Import,Algeria,91,Clocks and watches and parts thereof,Northern Europe,Europe,36647
2002,2002,Import,Algeria,91,Clocks and watches and parts thereof,South-eastern Asia,Asia,19512
2002,2002,Import,Algeria,91,Clocks and watches and parts thereof,Southern Asia,Asia,1752
2002,2002,Import,Algeria,91,Clocks and watches and parts thereof,Southern Europe,Europe,212644
2002,2002,Import,Algeria,91,Clocks and watches and parts thereof,Sub-Saharan Africa,Africa,18
2002,2002,Import,Algeria,91,Clocks and watches and parts thereof,Western Asia,Asia,15785
2002,2002,Import,Algeria,91,Clocks and watches and parts thereof,Western Europe,Europe,1210921
2002,2002,Import,Algeria,91,Clocks and watches and parts thereof,World,World,4305275
