yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2010,2010.0,Import,Comoros,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,78356.0,,-12.2045176,44.2832964,-36.8535712,174.7456809
2010,2010.0,Import,Comoros,China,35.0,Albuminoidal substances; modified starches; glues; enzymes,2641.0,,-12.2045176,44.2832964,35.000074,104.999927
2010,2010.0,Import,Comoros,France,35.0,Albuminoidal substances; modified starches; glues; enzymes,6581.0,,-12.2045176,44.2832964,46.603354,1.8883335
2010,2010.0,Import,Comoros,Kenya,35.0,Albuminoidal substances; modified starches; glues; enzymes,8086.0,,-12.2045176,44.2832964,1.4419683,38.4313975
2010,2010.0,Import,Comoros,Kuwait,35.0,Albuminoidal substances; modified starches; glues; enzymes,5570.0,,-12.2045176,44.2832964,29.2733964,47.4979476
2010,2010.0,Import,Comoros,Saudi Arabia,35.0,Albuminoidal substances; modified starches; glues; enzymes,1859.0,,-12.2045176,44.2832964,25.6242618,42.3528328
2010,2010.0,Import,Comoros,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,51670.0,,-12.2045176,44.2832964,24.0002488,53.9994829
2010,2010.0,Import,Comoros,United Rep. of Tanzania,35.0,Albuminoidal substances; modified starches; glues; enzymes,1946.0,,-12.2045176,44.2832964,,
