yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2012,2012,Import,Cyprus,91,Clocks and watches and parts thereof,Australia and New Zealand,Oceania,1357
2012,2012,Import,Cyprus,91,Clocks and watches and parts thereof,Eastern Asia,Asia,1491468
2012,2012,Import,Cyprus,91,Clocks and watches and parts thereof,Eastern Europe,Europe,239105
2012,2012,Import,Cyprus,91,Clocks and watches and parts thereof,Latin America and the Caribbean,Americas,537
2012,2012,Import,Cyprus,91,Clocks and watches and parts thereof,Northern Africa,Africa,293
2012,2012,Import,Cyprus,91,Clocks and watches and parts thereof,Northern America,Americas,140457
2012,2012,Import,Cyprus,91,Clocks and watches and parts thereof,Northern Europe,Europe,546665
2012,2012,Import,Cyprus,91,Clocks and watches and parts thereof,South-eastern Asia,Asia,2447
2012,2012,Import,Cyprus,91,Clocks and watches and parts thereof,Southern Asia,Asia,24
2012,2012,Import,Cyprus,91,Clocks and watches and parts thereof,Southern Europe,Europe,17355152
2012,2012,Import,Cyprus,91,Clocks and watches and parts thereof,Sub-Saharan Africa,Africa,2318
2012,2012,Import,Cyprus,91,Clocks and watches and parts thereof,Western Asia,Asia,695
2012,2012,Import,Cyprus,91,Clocks and watches and parts thereof,Western Europe,Europe,12145858
2012,2012,Import,Cyprus,91,Clocks and watches and parts thereof,World,World,32191816
