yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2011,2011,Export,Malta,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Eastern Asia,Asia,4644,35.8885993,14.4476911,37.977378106878206,73.97804075806764
2011,2011,Export,Malta,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Southern Europe,Europe,22538,35.8885993,14.4476911,40.12399607988535,20.742583178432696
2011,2011,Export,Malta,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Sub-Saharan Africa,Africa,185193,35.8885993,14.4476911,6.06272746187266,22.727528470146083
2011,2011,Export,Malta,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Tunisia,Tunisia,167,35.8885993,14.4476911,,
2011,2011,Export,Malta,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,World,World,212776,35.8885993,14.4476911,,
2011,2011,Export,Malta,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Algeria, Algeria,183,35.8885993,14.4476911,,
2011,2011,Export,Malta,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,United Arab Emirates, United Arab Emirates,51,35.8885993,14.4476911,,
