yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2016,2016,Export,Kuwait,World,65,Headgear and parts thereof,1975047,,,-36.8535712,174.7456809
2016,2016,Export,Kuwait,Bahrain,65,Headgear and parts thereof,92176,,,26.1551249,50.5344606
2016,2016,Export,Kuwait,Canada,65,Headgear and parts thereof,16226,,,61.0666922,-107.991707
2016,2016,Export,Kuwait,France,65,Headgear and parts thereof,1478,,,46.603354,1.8883335
2016,2016,Export,Kuwait,Iran,65,Headgear and parts thereof,231,,,32.6475314,54.5643516
2016,2016,Export,Kuwait,Iraq,65,Headgear and parts thereof,3225,,,33.0955793,44.1749775
2016,2016,Export,Kuwait,Italy,65,Headgear and parts thereof,1895,,,42.6384261,12.674297
2016,2016,Export,Kuwait,Jordan,65,Headgear and parts thereof,89503,,,31.1667049,36.941628
2016,2016,Export,Kuwait,Lebanon,65,Headgear and parts thereof,5852,,,33.8750629,35.843409
2016,2016,Export,Kuwait,Qatar,65,Headgear and parts thereof,82556,,,25.3336984,51.2295295
2016,2016,Export,Kuwait,Saudi Arabia,65,Headgear and parts thereof,346996,,,25.6242618,42.3528328
2016,2016,Export,Kuwait,United Arab Emirates,65,Headgear and parts thereof,1312825,,,24.0002488,53.9994829
2016,2016,Export,Kuwait,Egypt,65,Headgear and parts thereof,1581,,,26.2540493,29.2675469
2016,2016,Export,Kuwait,United Kingdom,65,Headgear and parts thereof,16395,,,54.7023545,-3.2765753
2016,2016,Export,Kuwait,USA,65,Headgear and parts thereof,4102,,,,
2018,2018,Export,Kuwait,World,65,Headgear and parts thereof,605562,,,-36.8535712,174.7456809
2018,2018,Export,Kuwait,Australia,65,Headgear and parts thereof,1872,,,-24.7761086,134.755
2018,2018,Export,Kuwait,Bahrain,65,Headgear and parts thereof,122185,,,26.1551249,50.5344606
2018,2018,Export,Kuwait,China,65,Headgear and parts thereof,1218,,,35.000074,104.999927
2018,2018,Export,Kuwait,Croatia,65,Headgear and parts thereof,4381,,,,
2018,2018,Export,Kuwait,France,65,Headgear and parts thereof,11816,,,46.603354,1.8883335
2018,2018,Export,Kuwait,"China, Hong Kong SAR",65,Headgear and parts thereof,517,,,22.350627,114.1849161
2018,2018,Export,Kuwait,Iran,65,Headgear and parts thereof,167,,,32.6475314,54.5643516
2018,2018,Export,Kuwait,Iraq,65,Headgear and parts thereof,1726,,,33.0955793,44.1749775
2018,2018,Export,Kuwait,Italy,65,Headgear and parts thereof,1305,,,42.6384261,12.674297
2018,2018,Export,Kuwait,Oman,65,Headgear and parts thereof,611,,,21.0000287,57.0036901
2018,2018,Export,Kuwait,Portugal,65,Headgear and parts thereof,1261,,,39.6621648,-8.1353519
2018,2018,Export,Kuwait,Qatar,65,Headgear and parts thereof,96713,,,25.3336984,51.2295295
2018,2018,Export,Kuwait,Saudi Arabia,65,Headgear and parts thereof,303200,,,25.6242618,42.3528328
2018,2018,Export,Kuwait,Spain,65,Headgear and parts thereof,5899,,,39.3260685,-4.8379791
2018,2018,Export,Kuwait,Switzerland,65,Headgear and parts thereof,173,,,46.7985624,8.2319736
2018,2018,Export,Kuwait,United Arab Emirates,65,Headgear and parts thereof,44883,,,24.0002488,53.9994829
2018,2018,Export,Kuwait,Turkey,65,Headgear and parts thereof,6103,,,38.9597594,34.9249653
2018,2018,Export,Kuwait,United Kingdom,65,Headgear and parts thereof,1297,,,54.7023545,-3.2765753
2018,2018,Export,Kuwait,USA,65,Headgear and parts thereof,235,,,,
2019,2019,Export,Kuwait,World,65,Headgear and parts thereof,1285860,,,-36.8535712,174.7456809
2019,2019,Export,Kuwait,Bahrain,65,Headgear and parts thereof,190138,,,26.1551249,50.5344606
2019,2019,Export,Kuwait,Iran,65,Headgear and parts thereof,1318,,,32.6475314,54.5643516
2019,2019,Export,Kuwait,Iraq,65,Headgear and parts thereof,181,,,33.0955793,44.1749775
2019,2019,Export,Kuwait,Italy,65,Headgear and parts thereof,7276,,,42.6384261,12.674297
2019,2019,Export,Kuwait,Oman,65,Headgear and parts thereof,408,,,21.0000287,57.0036901
2019,2019,Export,Kuwait,Netherlands,65,Headgear and parts thereof,17916,,,52.2434979,5.6343227
2019,2019,Export,Kuwait,Qatar,65,Headgear and parts thereof,26371,,,25.3336984,51.2295295
2019,2019,Export,Kuwait,Russian Federation,65,Headgear and parts thereof,375,,,64.6863136,97.7453061
2019,2019,Export,Kuwait,Saudi Arabia,65,Headgear and parts thereof,790966,,,25.6242618,42.3528328
2019,2019,Export,Kuwait,Singapore,65,Headgear and parts thereof,742,,,1.357107,103.8194992
