yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Export,Algeria,World,64.0,Footwear; gaiters and the like; parts of such articles,15079.0,,28.0000272,2.9999825,-36.8535712,174.7456809
2013,2013.0,Export,Algeria,Italy,64.0,Footwear; gaiters and the like; parts of such articles,64.0,,28.0000272,2.9999825,42.6384261,12.674297
2013,2013.0,Export,Algeria,Poland,64.0,Footwear; gaiters and the like; parts of such articles,29.0,,28.0000272,2.9999825,52.215933,19.134422
2013,2013.0,Export,Algeria,Spain,64.0,Footwear; gaiters and the like; parts of such articles,14985.0,,28.0000272,2.9999825,39.3260685,-4.8379791
