yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue_export,rtLat,rtLon,ptLat_export,ptLon_export,mid,TradeValue_import,ptLat_import,ptLon_import
2019.0,2019.0,Export,Qatar,World,16.0,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",106966.0,25.3336984,51.2295295,-36.8535712,174.7456809,162019Qatar,73121380.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,17.0,Sugars and sugar confectionery,183041.0,25.3336984,51.2295295,-36.8535712,174.7456809,172019Qatar,52144151.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,18.0,Cocoa and cocoa preparations,21012.0,25.3336984,51.2295295,-36.8535712,174.7456809,182019Qatar,102989403.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",69390.0,25.3336984,51.2295295,-36.8535712,174.7456809,192019Qatar,202481504.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,20.0,"Preparations of vegetables, fruit, nuts or other parts of plants",563574.0,25.3336984,51.2295295,-36.8535712,174.7456809,202019Qatar,119435840.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,21.0,Miscellaneous edible preparations,481411.0,25.3336984,51.2295295,-36.8535712,174.7456809,212019Qatar,183644968.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,22.0,"Beverages, spirits and vinegar",357283.0,25.3336984,51.2295295,-36.8535712,174.7456809,222019Qatar,81328374.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,23.0,"Food industries, residues and wastes thereof; prepared animal fodder",61512.0,25.3336984,51.2295295,-36.8535712,174.7456809,232019Qatar,85233213.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,24.0,Tobacco and manufactured tobacco substitutes,599066.0,25.3336984,51.2295295,-36.8535712,174.7456809,242019Qatar,47297906.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,25.0,"Salt; sulphur; earths, stone; plastering materials, lime and cement",223683813.0,25.3336984,51.2295295,-36.8535712,174.7456809,252019Qatar,311996620.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,26.0,"Ores, slag and ash",6791201.0,25.3336984,51.2295295,-36.8535712,174.7456809,262019Qatar,631126265.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,27.0,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",62601780568.0,25.3336984,51.2295295,-36.8535712,174.7456809,272019Qatar,524541164.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,28.0,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",642611924.0,25.3336984,51.2295295,-36.8535712,174.7456809,282019Qatar,457533005.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,29.0,Organic chemicals,851423622.0,25.3336984,51.2295295,-36.8535712,174.7456809,292019Qatar,154085958.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,30.0,Pharmaceutical products,3337753.0,25.3336984,51.2295295,-36.8535712,174.7456809,302019Qatar,638882355.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,31.0,Fertilizers,1413137607.0,25.3336984,51.2295295,-36.8535712,174.7456809,312019Qatar,8125401.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",1248112.0,25.3336984,51.2295295,-36.8535712,174.7456809,322019Qatar,152846228.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,33.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",5189941.0,25.3336984,51.2295295,-36.8535712,174.7456809,332019Qatar,396910558.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,34.0,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",21460635.0,25.3336984,51.2295295,-36.8535712,174.7456809,342019Qatar,183447435.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,218933.0,25.3336984,51.2295295,-36.8535712,174.7456809,352019Qatar,19365324.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,37.0,Photographic or cinematographic goods,56978.0,25.3336984,51.2295295,-36.8535712,174.7456809,372019Qatar,12219690.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,38.0,Chemical products n.e.c.,259499659.0,25.3336984,51.2295295,-36.8535712,174.7456809,382019Qatar,447460400.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,39.0,Plastics and articles thereof,2401979497.0,25.3336984,51.2295295,-36.8535712,174.7456809,392019Qatar,615684192.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,40.0,Rubber and articles thereof,9069111.0,25.3336984,51.2295295,-36.8535712,174.7456809,402019Qatar,286696663.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,41.0,Raw hides and skins (other than furskins) and leather,2211324.0,25.3336984,51.2295295,-36.8535712,174.7456809,412019Qatar,1598893.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,42.0,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",4593357.0,25.3336984,51.2295295,-36.8535712,174.7456809,422019Qatar,181571508.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,43.0,Furskins and artificial fur; manufactures thereof,669705.0,25.3336984,51.2295295,-36.8535712,174.7456809,432019Qatar,2106491.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,44.0,Wood and articles of wood; wood charcoal,1489061.0,25.3336984,51.2295295,-36.8535712,174.7456809,442019Qatar,195360132.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,45.0,Cork and articles of cork,50786.0,25.3336984,51.2295295,-36.8535712,174.7456809,452019Qatar,1234931.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",32571.0,25.3336984,51.2295295,-36.8535712,174.7456809,462019Qatar,3650535.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,47.0,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,908008.0,25.3336984,51.2295295,-36.8535712,174.7456809,472019Qatar,776987.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,48.0,"Paper and paperboard; articles of paper pulp, of paper or paperboard",22834517.0,25.3336984,51.2295295,-36.8535712,174.7456809,482019Qatar,187389931.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,49.0,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",4027638.0,25.3336984,51.2295295,-36.8535712,174.7456809,492019Qatar,59500334.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,52.0,Cotton,40112.0,25.3336984,51.2295295,-36.8535712,174.7456809,522019Qatar,4530954.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,54.0,Man-made filaments; strip and the like of man-made textile materials,131946.0,25.3336984,51.2295295,-36.8535712,174.7456809,542019Qatar,27407729.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,55.0,Man-made staple fibres,443256.0,25.3336984,51.2295295,-36.8535712,174.7456809,552019Qatar,16698514.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,56.0,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",46663.0,25.3336984,51.2295295,-36.8535712,174.7456809,562019Qatar,25759024.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,57.0,Carpets and other textile floor coverings,507922.0,25.3336984,51.2295295,-36.8535712,174.7456809,572019Qatar,58788719.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,58.0,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",77911.0,25.3336984,51.2295295,-36.8535712,174.7456809,582019Qatar,5696475.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,59.0,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",137337.0,25.3336984,51.2295295,-36.8535712,174.7456809,592019Qatar,15875161.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,60.0,Fabrics; knitted or crocheted,14761.0,25.3336984,51.2295295,-36.8535712,174.7456809,602019Qatar,5390291.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,61.0,Apparel and clothing accessories; knitted or crocheted,5703641.0,25.3336984,51.2295295,-36.8535712,174.7456809,612019Qatar,268336354.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,62.0,Apparel and clothing accessories; not knitted or crocheted,8694622.0,25.3336984,51.2295295,-36.8535712,174.7456809,622019Qatar,406767194.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,64.0,Footwear; gaiters and the like; parts of such articles,8756259.0,25.3336984,51.2295295,-36.8535712,174.7456809,642019Qatar,257585550.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,65.0,Headgear and parts thereof,38082.0,25.3336984,51.2295295,-36.8535712,174.7456809,652019Qatar,9575024.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,66.0,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",22588.0,25.3336984,51.2295295,-36.8535712,174.7456809,662019Qatar,4569791.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1554849.0,25.3336984,51.2295295,-36.8535712,174.7456809,682019Qatar,257604062.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,69.0,Ceramic products,9175937.0,25.3336984,51.2295295,-36.8535712,174.7456809,692019Qatar,170194376.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,70.0,Glass and glassware,1441480.0,25.3336984,51.2295295,-36.8535712,174.7456809,702019Qatar,112218589.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,71.0,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",328022399.0,25.3336984,51.2295295,-36.8535712,174.7456809,712019Qatar,844596846.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,72.0,Iron and steel,539676468.0,25.3336984,51.2295295,-36.8535712,174.7456809,722019Qatar,364794883.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,73.0,Iron or steel articles,235467626.0,25.3336984,51.2295295,-36.8535712,174.7456809,732019Qatar,1512258284.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,74.0,Copper and articles thereof,83598955.0,25.3336984,51.2295295,-36.8535712,174.7456809,742019Qatar,278008788.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,75.0,Nickel and articles thereof,525428.0,25.3336984,51.2295295,-36.8535712,174.7456809,752019Qatar,19174451.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,76.0,Aluminium and articles thereof,1357994962.0,25.3336984,51.2295295,-36.8535712,174.7456809,762019Qatar,149074941.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,78.0,Lead and articles thereof,18554903.0,25.3336984,51.2295295,-36.8535712,174.7456809,782019Qatar,5587559.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,79.0,Zinc and articles thereof,1505391.0,25.3336984,51.2295295,-36.8535712,174.7456809,792019Qatar,18024162.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,81.0,"Metals; n.e.c., cermets and articles thereof",1332810.0,25.3336984,51.2295295,-36.8535712,174.7456809,812019Qatar,11399740.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3704041.0,25.3336984,51.2295295,-36.8535712,174.7456809,822019Qatar,71623433.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,83.0,Metal; miscellaneous products of base metal,1674173.0,25.3336984,51.2295295,-36.8535712,174.7456809,832019Qatar,112408628.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,84.0,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",476437660.0,25.3336984,51.2295295,-36.8535712,174.7456809,842019Qatar,5218733717.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,86.0,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",6835724.0,25.3336984,51.2295295,-36.8535712,174.7456809,862019Qatar,119725964.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",325260647.0,25.3336984,51.2295295,-36.8535712,174.7456809,872019Qatar,1691079526.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,88.0,"Aircraft, spacecraft and parts thereof",398874048.0,25.3336984,51.2295295,-36.8535712,174.7456809,882019Qatar,1586821334.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,89.0,"Ships, boats and floating structures",232286827.0,25.3336984,51.2295295,-36.8535712,174.7456809,892019Qatar,236127139.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,90.0,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",46152473.0,25.3336984,51.2295295,-36.8535712,174.7456809,902019Qatar,562076657.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,91.0,Clocks and watches and parts thereof,43883110.0,25.3336984,51.2295295,-36.8535712,174.7456809,912019Qatar,248188692.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,93.0,Arms and ammunition; parts and accessories thereof,70337982.0,25.3336984,51.2295295,-36.8535712,174.7456809,932019Qatar,1191972515.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,94.0,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",9071251.0,25.3336984,51.2295295,-36.8535712,174.7456809,942019Qatar,767877717.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,95.0,"Toys, games and sports requisites; parts and accessories thereof",22477126.0,25.3336984,51.2295295,-36.8535712,174.7456809,952019Qatar,100053248.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,96.0,Miscellaneous manufactured articles,888595.0,25.3336984,51.2295295,-36.8535712,174.7456809,962019Qatar,140523027.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,97.0,Works of art; collectors' pieces and antiques,3173972.0,25.3336984,51.2295295,-36.8535712,174.7456809,972019Qatar,45160214.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Qatar,World,99.0,Commodities not specified according to kind,66139037.0,25.3336984,51.2295295,-36.8535712,174.7456809,992019Qatar,890313994.0,-36.8535712,174.7456809
