yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Export,Kuwait,World,81.0,Other base metals; cermets; articles thereof,71609.0,,29.2733964,47.4979476,-36.8535712,174.7456809
2007,2007.0,Export,Kuwait,Bahrain,81.0,Other base metals; cermets; articles thereof,2223.0,,29.2733964,47.4979476,26.1551249,50.5344606
2007,2007.0,Export,Kuwait,Bangladesh,81.0,Other base metals; cermets; articles thereof,2823.0,,29.2733964,47.4979476,24.4769288,90.2934413
2007,2007.0,Export,Kuwait,Iraq,81.0,Other base metals; cermets; articles thereof,43518.0,,29.2733964,47.4979476,33.0955793,44.1749775
2007,2007.0,Export,Kuwait,United Arab Emirates,81.0,Other base metals; cermets; articles thereof,23045.0,,29.2733964,47.4979476,24.0002488,53.9994829
