yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Re-Export,Saudi Arabia,World,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks",3721494.0,,25.6242618,42.3528328,-36.8535712,174.7456809
2007,2007.0,Re-Export,Saudi Arabia,Bahrain,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks",1348468.0,,25.6242618,42.3528328,26.1551249,50.5344606
2007,2007.0,Re-Export,Saudi Arabia,Djibouti,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks",141944.0,,25.6242618,42.3528328,11.8145966,42.8453061
2007,2007.0,Re-Export,Saudi Arabia,Ireland,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks",109660.0,,25.6242618,42.3528328,52.865196,-7.9794599
2007,2007.0,Re-Export,Saudi Arabia,Italy,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks",227057.0,,25.6242618,42.3528328,42.6384261,12.674297
2007,2007.0,Re-Export,Saudi Arabia,Jordan,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks",97653.0,,25.6242618,42.3528328,31.1667049,36.941628
2007,2007.0,Re-Export,Saudi Arabia,Rep. of Korea,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks",72306.0,,25.6242618,42.3528328,,
2007,2007.0,Re-Export,Saudi Arabia,Kuwait,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks",617136.0,,25.6242618,42.3528328,29.2733964,47.4979476
2007,2007.0,Re-Export,Saudi Arabia,Oman,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks",61900.0,,25.6242618,42.3528328,21.0000287,57.0036901
2007,2007.0,Re-Export,Saudi Arabia,India,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks",48026.0,,25.6242618,42.3528328,22.3511148,78.6677428
2007,2007.0,Re-Export,Saudi Arabia,United Arab Emirates,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks",404754.0,,25.6242618,42.3528328,24.0002488,53.9994829
2007,2007.0,Re-Export,Saudi Arabia,United Kingdom,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks",564041.0,,25.6242618,42.3528328,54.7023545,-3.2765753
2007,2007.0,Re-Export,Saudi Arabia,USA,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks",28549.0,,25.6242618,42.3528328,39.7837304,-100.445882
